pitch_type,pitch_id,game_date,start_speed,x0,z0,player_name,batter,pitcher,events,description,spin_dir,spin_rate,break_angle,break_length,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,px,pz,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs,tfs_zulu,catcher,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,hit_speed,hit_angle,effective_speed,release_spin_rate,release_extension,game_pk
FF,586,2016-08-21,94.1,-1.408,5.634,Kris Bryant,592178,571539,Single,In play no out,227.059,1455.275,20.5,5.4,8,Kris Bryant singles on a line drive to left fielder Gerardo Parra.  ,R ,R,R,COL,CHC,X,7,3,1,1,2016,-5.25,4.84,0.021,1.856,null,null,null,0,9,top,76.13,76.64,230216,2016-08-21T23:02:16Z,547172,484198,160821_170255,5.72,-136.491,-6.02,-10.02,26.48,-22.85,3.41,1.63,352,100.9,13.59,93.18,2133,5.52,448709
FF,10,2016-08-21,91.11,2.217,5.948,Kris Bryant,592178,407822,Flyout,In play out(s),129.044,1874.443,-27.8,5.6,4,Kris Bryant flies out to right fielder Carlos Gonzalez.  ,R ,R,L,COL,CHC,X,9,1,0,0,2016,7.34,5.92,-0.465,2.698,null,null,null,1,1,top,183.75,91.89,201219,2016-08-21T20:12:19Z,547172,484198,160821_141254,-9.59,-132.37,-4.5,13.28,23.13,-21.4,3.41,1.63,236,86.1,57.91,90.82,1941,5.64,448709
FF,254,2016-08-20,94.62,-2.197,5.871,Kris Bryant,592178,656546,Home Run,In play run(s),199.724,1833.317,15.5,3.7,5,Kris Bryant homers (31) on a fly ball to center field.   Mike Montgomery scores.    Dexter Fowler scores.,R ,R,R,COL,CHC,X,8,1,3,1,2016,-3.01,8.35,-0.126,2.506,null,543557,451594,0,5,top,100.5,13.56,12517,2016-08-21T01:25:17Z,460026,503502,160820_192551,6.73,-137.299,-6.3,-5.86,24.86,-15.84,3.41,1.62,469,108,28.33,95.55,2317,6.44,448694
SL,525,2016-08-20,84.62,-1.794,6.428,Kris Bryant,592178,430589,Flyout,In play out(s),110.544,700.744,-11.5,8.1,6,Kris Bryant flies out to right fielder Carlos Gonzalez.  ,R ,R,R,COL,CHC,X,9,1,0,1,2016,3.57,1.29,0.708,2.482,null,null,null,2,8,top,203.04,85.79,24336,2016-08-21T02:43:36Z,460026,503502,160820_204412,4.98,-122.774,-3.49,5.55,19.73,-30.09,3.41,1.62,333,90.3,40.59,83.86,0,5.41,448694
FF,11,2016-08-20,94.69,-2.088,5.934,Kris Bryant,592178,656546,Flyout,In play out(s),196.9,1822.569,11.9,3.6,2,Kris Bryant flies out to center fielder David Dahl.  ,R ,R,R,COL,CHC,X,8,1,1,0,2016,-2.61,8.55,0.236,3.008,null,null,451594,0,1,top,160.4,42.05,1250,2016-08-21T00:12:50Z,460026,503502,160820_181324,7.25,-137.554,-5.09,-5.02,29.22,-15.64,3.41,1.62,400,100.1,36.62,95.01,2301,6.31,448694
FF,155,2016-08-20,93.86,-2.041,5.804,Kris Bryant,592178,656546,Single,In play run(s),219.73,1572.943,19.9,4.9,9,Kris Bryant singles on a ground ball to right fielder Carlos Gonzalez.   Dexter Fowler scores.  ,R ,R,R,COL,CHC,X,9,4,3,2,2016,-4.92,5.88,0.641,1.764,451594,null,null,0,4,top,169.54,94.95,5925,2016-08-21T00:59:25Z,460026,503502,160820_190003,9.01,-136.015,-7.1,-9.43,23.67,-20.83,3.41,1.62,237,93.5,0.85,94.75,2370,6.43,448694
FF,149,2016-08-19,93.54,1.62,6.048,Kris Bryant,592178,542881,Single,In play no out,132.708,2343.676,-38.5,4.9,11,Kris Bryant singles on a soft line drive to left fielder Gerardo Parra.   Kyle Hendricks to 2nd.,R ,R,L,COL,CHC,X,7,3,0,2,2016,8.458,7.768,-0.788,2.969,null,null,543294,2,3,top,99.99,109.7,33106,2016-08-20T03:31:06Z,460026,483630,160819_213141,-9.51,-136.181,-5.16,16.17,24.91,-17.25,3.41,1.62,255,78.4,21.77,94.16,2211,6.12,448679
CH,267,2016-08-19,84.29,2.098,6.045,Kris Bryant,592178,542881,Single,In play run(s),137.872,1714.45,-21.3,6.5,14,Kris Bryant singles on a soft line drive to left fielder Gerardo Parra.   Javier Baez scores.  ,R ,R,L,COL,CHC,X,7,3,1,2,2016,6.329,6.949,0.836,0.923,595879,null,null,2,5,top,85.78,114.28,40434,2016-08-20T04:04:34Z,460026,483630,160819_220508,-5.06,-122.087,-7.98,9.68,21.08,-21.47,3.41,1.62,224,69.4,19.02,83.3,1566,5.46,448679
FT,455,2016-08-19,92.75,-1.448,5.967,Kris Bryant,592178,543475,Single,In play no out,223.432,1210.205,16,5.6,4,Kris Bryant singles on a ground ball to left fielder Gerardo Parra.  ,R ,R,R,COL,CHC,X,7,4,3,2,2016,-4.135,4.328,-0.677,2.622,null,null,null,0,8,top,82.23,111.22,45949,2016-08-20T04:59:49Z,460026,483630,160819_230026,3.51,-134.805,-4.48,-7.73,24.89,-24.01,3.41,1.62,235,86.6,9.21,93.72,1867,6.43,448679
FF,746,2016-08-19,94.64,-1.122,5.638,Kris Bryant,592178,571539,Lineout,In play out(s),231.724,1457.506,21.6,5.5,9,Kris Bryant lines out to right fielder Carlos Gonzalez.  ,R ,R,R,COL,CHC,X,9,3,2,0,2016,-5.545,4.338,0.623,1.924,450314,null,451594,2,11,top,183.24,85.79,62734,2016-08-20T06:27:34Z,460026,483630,160820_002809,6.75,-137.102,-5.83,-10.81,23.38,-23.64,3.41,1.62,328,89.2,22.67,94.7,2064,5.89,448679
FF,616,2016-08-19,94.58,-2.211,5.827,Kris Bryant,592178,623184,Forceout,In play out(s),229.389,1397.903,20.4,5.5,13,Kris Bryant grounds into a force out third baseman Nolan Arenado to second baseman DJ LeMahieu.   Dexter Fowler out at 2nd.    Kris Bryant to 1st.,R ,R,R,COL,CHC,X,5,4,3,1,2016,-5.222,4.439,-1.152,2.459,null,null,451594,0,10,top,108.62,167.17,54828,2016-08-20T05:48:28Z,460026,483630,160819_234901,4.72,-137.009,-4.8,-10.02,27.52,-23.58,3.41,1.62,100,61.1,-8.26,94.56,1890,6.16,448679
FT,35,2016-08-18,90.41,-1.818,5.547,Kris Bryant,592178,605200,Single,In play no out,224.147,1886.061,26.8,5.3,12,Kris Bryant singles on a ground ball to center fielder Kirk Nieuwenhuis.  ,R ,R,R,CHC,MIL,X,8,4,2,2,2016,-6.8,6.96,0.376,3.432,null,null,null,1,1,bot,132.48,107.15,182913,2016-08-18T18:29:13Z,455117,427128,160818_133109,8,-131.74,-1.67,-11.93,28.51,-19.89,3.41,1.65,184,83,-2.74,89.91,2195,6.02,448671
CU,277,2016-08-18,73.31,-2.005,5.878,Kris Bryant,592178,605200,Double,In play run(s),29.007,1824.285,-9,15.5,2,Kris Bryant doubles (29) on a line drive to left fielder Ryan Braun.   Matt Szczur scores.,R ,R,R,CHC,MIL,X,7,3,2,2,2016,5.7,-10.35,-0.18,3.005,null,519333,null,1,4,bot,56.84,125.47,193558,2016-08-18T19:35:58Z,455117,427128,160818_143752,2.28,-106.611,4.45,6.5,19.95,-43.9,3.41,1.65,232,101.2,16.74,72.82,2517,6.21,448671
FF,483,2016-08-18,91.68,-2.263,5.965,Kris Bryant,592178,430641,Home Run,In play run(s),214.389,1617.546,18.7,4.9,5,Kris Bryant homers (30) on a fly ball to center field.,R ,R,R,CHC,MIL,X,8,1,3,1,2016,-4.62,6.71,-0.199,2.48,null,null,null,1,6,bot,119.79,26.28,203803,2016-08-18T20:38:03Z,455117,427128,160818_153955,7.03,-132.99,-5.41,-8.38,25.48,-19.94,3.41,1.65,396,103.2,38.84,91.27,2491,6.02,448671
FF,630,2016-08-18,96.29,-1.292,5.936,Kris Bryant,592178,608349,Single,In play run(s),201.42,1880.212,19.4,3.7,4,Kris Bryant singles on a sharp ground ball to left fielder Ryan Braun.   Javier Baez scores.    Matt Szczur to 2nd.,R ,R,R,CHC,MIL,X,7,4,2,2,2016,-3.34,8.48,-0.588,2.385,null,595879,519333,1,8,bot,75.12,113.26,212355,2016-08-18T21:23:55Z,455117,427128,160818_162549,3.15,-140.368,-7.07,-6.64,32.71,-15.24,3.41,1.65,220,91.1,8.49,96.63,2252,6.5,448671
FT,156,2016-08-18,90.13,-1.861,5.476,Kris Bryant,592178,605200,Home Run,In play run(s),239.313,1878.748,29.2,6.4,4,Kris Bryant homers (29) on a fly ball to left center field.   Matt Szczur scores.,R ,R,R,CHC,MIL,X,7,1,0,0,2016,-8.35,4.91,-0.584,2.771,null,null,519333,0,3,bot,53.29,54.76,190257,2016-08-18T19:02:57Z,455117,427128,160818_140450,6.13,-131.099,-2.48,-14.6,26.56,-23.51,3.41,1.65,389,98.5,36.24,89.94,1978,6.16,448671
SL,289,2016-08-17,88.37,-1.729,6.019,Kris Bryant,592178,519076,Lineout,In play out(s),132.904,428.004,-6.5,7.2,9,Kris Bryant lines out to first baseman Chris Carter.  ,R ,R,R,CHC,MIL,X,3,3,0,1,2016,1.63,1.47,0.255,2.081,null,null,null,1,4,bot,150.59,162.09,13351,2016-08-18T01:33:51Z,455117,427103,160817_203545,4.52,-128.413,-4.27,2.78,21.94,-29.6,3.41,1.62,108,66,14.54,88.35,0,6.03,448655
FF,416,2016-08-17,93.01,-0.807,6.482,Kris Bryant,592178,572788,Flyout,In play out(s),207.77,2232.18,29,3.9,9,Kris Bryant flies out to center fielder Keon Broxton.  ,R ,R,R,CHC,MIL,X,8,1,0,1,2016,-5.2,9.84,0.485,2.109,null,424325,451594,2,6,bot,139.42,63.41,20946,2016-08-18T02:09:46Z,455117,427103,160817_211139,5.27,-135.304,-9.14,-9.7,27.94,-13.75,3.41,1.62,361,94.8,24.69,93.77,2078,6.69,448655
FF,39,2016-08-16,91.25,-1.431,6.401,Kris Bryant,592178,490063,Forceout,In play out(s),198.598,1945.751,15.6,3.9,2,Kris Bryant lines into a force out third baseman Jonathan Villar to second baseman Scooter Gennett.   Dexter Fowler out at 2nd.    Kris Bryant to 1st.,R ,R,R,CHC,MIL,X,5,3,0,0,2016,-3.17,9.39,0.2,2.984,null,null,451594,0,1,bot,102.02,169.21,173144,2016-08-16T17:31:44Z,444489,547380,160816_123339,5.36,-132.733,-6.05,-5.68,27.65,-15.3,3.42,1.62,107,105.6,7.18,91.65,2046,6.5,447184
CH,459,2016-08-16,85.15,-0.463,6.9,Kris Bryant,592178,572788,Single,In play no out,221.994,1482.583,18.3,6.3,6,Kris Bryant singles on a line drive to left fielder Kirk Nieuwenhuis.  ,R ,R,R,CHC,MIL,X,7,3,1,2,2016,-5.34,5.88,0.532,2.492,null,null,null,1,7,bot,101.52,117.84,193959,2016-08-16T19:39:59Z,444489,547380,160816_144156,4.18,-124.201,-6.29,-8.49,20.47,-22.74,3.42,1.62,270,93.5,14.66,86.49,1306,6.68,447184
FT,335,2016-08-16,92.26,-2.449,5.865,Kris Bryant,592178,430641,Single,In play no out,235.591,2255.865,35.8,5.9,13,Kris Bryant singles on a sharp ground ball to third baseman Hernan Perez.   Matt Szczur to 2nd.,R ,R,R,CHC,MIL,X,5,4,1,1,2016,-9.37,6.38,-0.772,1.561,null,null,519333,1,5,bot,102.02,172.26,15410,2016-08-17T01:54:10Z,455117,427235,160816_205611,7.68,-133.817,-7.57,-17.17,26.02,-20.42,3.42,1.61,118,105.5,4,91.47,2227,5.85,448640
FF,42,2016-08-16,92.18,-1.671,5.772,Kris Bryant,592178,502624,Lineout,In play out(s),194.339,2177.579,14.3,3.4,14,Kris Bryant lines out pitcher Chase Anderson to first baseman Chris Carter.  ,R ,R,R,CHC,MIL,X,1,3,2,2,2016,-2.76,10.76,0.141,1.528,null,null,null,1,1,bot,125.88,182.43,1655,2016-08-17T00:16:55Z,455117,427235,160816_191855,5.71,-133.661,-8.76,-4.97,30.17,-12.74,3.42,1.61,55,106.6,3.55,91.1,2184,6.02,448640
FT,160,2016-08-16,96.29,-2.761,5.575,Kris Bryant,592178,501697,Single,In play run(s),263.183,2235.582,32.2,7.3,5,Kris Bryant singles on a line drive to left fielder Ryan Braun.   David Ross scores.    Jason Hammel to 2nd.,R ,R,R,CHC,MIL,X,7,3,2,0,2016,-10.79,1.25,-0.234,2.536,null,424325,434628,2,3,bot,77.15,121.9,5700,2016-08-17T00:57:00Z,455117,427235,160816_195901,10.84,-139.472,-3.01,-21.34,30.24,-29.62,3.42,1.61,189,105.8,11.13,95.19,2009,5.88,448640
SI,184,2016-08-14,92.74,-1.492,5.55,Kris Bryant,592178,502190,Groundout,In play out(s),267.252,1859.481,25.8,7.8,6,Kris Bryant grounds out second baseman Jedd Gyorko to first baseman Matt Carpenter.  ,R ,R,R,CHC,STL,X,4,4,3,2,2016,-9.44,0.41,0.545,2.58,null,null,null,1,3,bot,135.02,149.88,5753,2016-08-15T00:57:53Z,425877,483564,160814_200009,8.66,-134.772,-1.98,-17.25,31.01,-31.35,3.43,1.61,146,104,-17.72,90.94,2091,5.46,448625
SI,307,2016-08-14,90.71,-1.543,5.487,Kris Bryant,592178,502190,Triple,In play no out,249.488,1442.389,20.9,7,9,Kris Bryant triples (1) on a fly ball to center fielder Randal Grichuk.,R ,R,R,CHC,STL,X,8,1,1,0,2016,-6.96,2.56,0.41,1.955,null,null,null,1,6,bot,157.36,44.59,13418,2016-08-15T01:34:18Z,425877,483564,160814_203627,7.44,-131.843,-3.91,-12.28,27.53,-27.58,3.43,1.61,367,99.1,25.64,89.04,1983,5.35,448625
SL,420,2016-08-14,88.37,-0.404,6.121,Kris Bryant,592178,621199,Flyout,In play out(s),149.411,983.7,-10.4,6.4,14,Kris Bryant flies out to right fielder Stephen Piscotty.  ,R ,R,R,CHC,STL,X,9,1,2,1,2016,2.64,4.42,0.714,1.611,458085,518792,575929,2,7,bot,174.61,123.94,21535,2016-08-15T02:15:35Z,425877,483564,160814_211752,1.97,-128.357,-6.6,4.43,25,-24.68,3.43,1.61,222,76.1,48.8,87.8,2393,5.96,448625
SI,35,2016-08-14,91.14,-1.652,5.603,Kris Bryant,592178,502190,Single,In play no out,243.971,2022.798,31.9,6.6,1,Kris Bryant singles on a line drive to right fielder Stephen Piscotty.   Dexter Fowler to 2nd.,R ,R,R,CHC,STL,X,9,3,0,0,2016,-9.33,4.51,-0.323,3.099,null,null,451594,0,1,bot,164.46,106.14,1922,2016-08-15T00:19:22Z,425877,483564,160814_192138,6.65,-132.584,-1.96,-16.61,28.28,-24.06,3.43,1.61,249,75.2,27.68,89.13,2022,5.15,448625
FF,561,2016-08-13,92.2,1.63,6.037,Kris Bryant,592178,543779,Groundout,In play out(s),139.392,2389.677,-37.2,4.9,9,Kris Bryant grounds out shortstop Greg Garcia to first baseman Matt Carpenter.  ,R ,R,L,CHC,STL,X,6,4,3,1,2016,7.92,9.2,0.455,1.61,null,null,null,1,8,bot,104.05,152.42,205257,2016-08-13T20:52:57Z,425877,427339,160813_155524,-5.83,-134.332,-8.81,14.4,30.51,-15.38,3.33,1.61,138,94.7,-0.28,92.74,2087,6.72,448610
FC,34,2016-08-12,85.6,-1.517,6.168,Kris Bryant,592178,425794,Double,In play run(s),154.979,858.506,-7.6,6.7,7,Kris Bryant doubles (27) on a line drive to left fielder Brandon Moss.   Matt Szczur scores.,R ,R,R,CHC,STL,X,7,3,1,1,2016,1.96,4.14,-0.258,2.172,null,519333,null,0,1,bot,37.55,97.49,183019,2016-08-12T18:30:19Z,425877,482620,160812_133209,2.49,-124.894,-4.76,3.13,22.38,-25.48,3.47,1.79,328,95.4,24.94,86.34,2382,6.43,448595
SI,146,2016-08-12,90.47,-1.399,5.9,Kris Bryant,592178,425794,Double,In play run(s),234.558,1690.331,25.3,6.2,7,Kris Bryant doubles (28) on a sharp line drive to center fielder Randal Grichuk.   Matt Szczur scores.,R ,R,R,CHC,STL,X,8,3,0,0,2016,-7.12,5.03,-0.389,2.255,null,null,519333,1,2,bot,94.78,62.39,190131,2016-08-12T19:01:31Z,425877,482620,160812_140321,5.03,-131.717,-5,-12.5,28.17,-23.28,3.47,1.79,307,104.5,18.3,91.01,2132,6.66,448595
CH,248,2016-08-12,82.81,-1.683,5.507,Kris Bryant,592178,595307,Forceout,In play out(s),266.111,1538.412,20.9,9.3,13,Kris Bryant grounds into a force out shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.,R ,R,R,CHC,STL,X,6,4,1,2,2016,-8.66,0.54,-1.093,2.307,null,null,453562,2,3,bot,108.82,154.97,192649,2016-08-12T19:26:49Z,425877,482620,160812_142848,4.08,-120.411,-1.04,-12.74,22.83,-31.31,3.47,1.79,139,74.8,9.56,81.8,1551,5.68,448595
SI,537,2016-08-12,90.82,-1.521,5.759,Kris Bryant,592178,425532,Single,In play no out,240.563,1840.457,28.4,6.3,5,Kris Bryant singles on a line drive to left fielder Tommy Pham.  ,R ,R,R,CHC,STL,X,7,3,0,0,2016,-8.18,4.58,0.102,2.708,null,null,null,1,7,bot,86.14,119.36,205123,2016-08-12T20:51:23Z,451705,482620,160812_155324,7.04,-132.293,-3.43,-14.62,26.13,-23.93,3.47,1.79,262,101.1,9.18,90.54,1995,5.95,448595
CH,472,2016-08-11,84.73,1.506,5.979,Kris Bryant,592178,543779,Flyout,In play out(s),117.14,2008.97,-28.4,7.6,7,Kris Bryant flies out to center fielder Stephen Piscotty.  ,R ,R,L,CHC,STL,X,8,1,2,0,2016,9.87,5.01,-0.459,1.708,null,null,null,1,7,bot,119.79,45.1,22344,2016-08-12T02:23:44Z,425877,427292,160811_212533,-7.9,-123.34,-5.39,15.2,24.65,-24.38,3.42,1.61,373,93.1,32.44,86.22,2063,7.31,448581
SL,649,2016-08-11,89.07,-2.517,5.293,Kris Bryant,592178,493200,Single,In play no out,159.7,662.015,-7.6,6.6,14,Cardinals challenged (play at 1st) call on the field was upheld: Kris Bryant singles on a ground ball to first baseman Matt Carpenter.,R ,R,R,CHC,STL,X,3,4,1,2,2016,1.2,3.2,1.473,1.401,null,null,null,0,10,bot,148.73,164.12,31358,2016-08-12T03:13:58Z,425877,427292,160811_221545,9.79,-128.724,-4.72,2.04,23.73,-26.67,3.42,1.61,98,63,1.82,88.18,2200,5.9,448581
FT,339,2016-08-11,94.31,-1.428,5.148,Kris Bryant,592178,593372,Single,In play no out,257.239,2111.028,32.7,7.1,2,Kris Bryant singles on a line drive to center fielder Stephen Piscotty.  ,R ,R,R,CHC,STL,X,8,3,1,1,2016,-10.16,2.26,-0.05,2.759,null,null,null,0,6,bot,116.74,107.15,14826,2016-08-12T01:48:26Z,425877,427292,160811_205017,7.32,-137.025,-1.36,-19.45,28.49,-27.77,3.32,1.61,222,90.9,15.01,93.18,1942,5.67,448581
CU,170,2016-08-10,74.67,-0.981,6.258,Kris Bryant,592178,445060,Double,In play no out,53.693,1547.344,-13.7,13.7,14,Kris Bryant doubles (26) on a line drive to left fielder Ji-Man Choi.,R ,R,R,CHC,LAA,X,7,3,2,2,2016,7.85,-5.83,0.735,2.044,null,null,null,2,3,bot,75.63,63.41,5644,2016-08-11T00:56:44Z,434567,427537,160810_195825,1.49,-108.47,0.11,9.32,19.59,-39.02,3.42,1.61,354,95.6,26.17,72.31,2723,4.7,448565
FT,321,2016-08-10,90.6,-1.154,5.899,Kris Bryant,592178,445060,Flyout,In play out(s),231.76,2075.957,32.8,5.8,2,Kris Bryant flies out to center fielder Mike Trout.   Dexter Fowler to 3rd.,R ,R,R,CHC,LAA,X,8,1,3,1,2016,-8.42,6.59,-0.015,3.148,null,451594,null,1,5,bot,134,46.12,14053,2016-08-11T01:40:53Z,434567,427537,160810_204238,5.81,-131.631,-3.21,-14.79,27.47,-20.52,3.42,1.61,375,94.6,30.61,89.77,1891,5.89,448565
CH,442,2016-08-10,80.96,-0.812,6.917,Kris Bryant,592178,500610,Flyout,In play out(s),233.544,1619.939,21.3,7.7,6,Kris Bryant flies out to center fielder Mike Trout.  ,R ,R,R,CHC,LAA,X,8,1,2,2,2016,-7.45,5.45,0.389,2.792,null,null,null,2,7,bot,138.57,80.7,21701,2016-08-11T02:17:01Z,434567,427537,160810_211849,5.08,-118.06,-4.45,-10.6,20.64,-24.34,3.42,1.61,310,99.7,44.93,82.14,1594,6.84,448565
SL,159,2016-08-09,75.72,-3.153,6.055,Kris Bryant,592178,450308,Flyout,In play out(s),66.733,645.405,-8.9,11.2,6,Kris Bryant flies out to right fielder Kole Calhoun.  ,R ,R,R,CHC,LAA,X,9,1,1,2,2016,3.61,-1.61,0.503,2.27,null,null,null,2,3,bot,174.61,52.73,5134,2016-08-10T00:51:34Z,542908,503586,160809_195319,6.96,-110.059,-0.47,4.5,16.87,-34.11,3.35,1.62,361,96.7,31.97,75.98,2426,6.29,448549
SL,277,2016-08-09,77.53,-3.398,6.093,Kris Bryant,592178,450308,Home Run,In play run(s),148.994,636.856,-7.2,8.7,5,Kris Bryant homers (28) on a fly ball to left field.,R ,R,R,CHC,LAA,X,7,1,0,0,2016,1.95,3.18,0.212,2.61,null,null,null,2,5,bot,18.26,79.69,12912,2016-08-10T01:29:12Z,542908,503586,160809_203057,7.53,-112.852,-1.59,2.55,17.25,-27.93,3.46,1.62,414,105.6,34.66,77.87,2542,6.24,448549
FF,8,2016-08-07,92.5,2.997,5.42,Kris Bryant,592178,640455,Single,In play no out,99.298,2510.516,-36.1,7.7,6,Kris Bryant singles on a sharp ground ball to center fielder Jake Smolinski.  ,R ,R,L,OAK,CHC,X,8,4,0,0,2016,12.4,1.99,0.557,2.825,null,null,null,1,1,top,144.78,82.64,200751,2016-08-07T20:07:51Z,519390,594151,160807_130636,-10.84,-135.098,-1.63,23.07,27.7,-28.4,3.43,1.62,280,107.1,8.68,93.63,2062,6.88,448521
FF,295,2016-08-07,90.53,3.033,5.324,Kris Bryant,592178,640455,Home Run,In play run(s),103.481,2462.264,-35,7.7,5,Kris Bryant homers (27) on a fly ball to left field.,R ,R,L,OAK,CHC,X,7,1,0,0,2016,12.43,2.94,-0.128,2.771,null,null,null,0,6,top,45.4,57.18,213443,2016-08-07T21:34:43Z,519390,594151,160807_143326,-12.39,-131.729,-1.43,21.74,29.18,-26.96,3.45,1.62,392,103.3,32.83,90.77,1990,6.72,448521
CU,554,2016-08-07,78.77,-2.357,5.564,Kris Bryant,592178,434672,Lineout,In play out(s),89.652,373.769,-6.1,9.6,7,Kris Bryant lines out to left fielder Coco Crisp.  ,R ,R,R,OAK,CHC,X,7,3,3,2,2016,2.17,-0.07,-0.418,2.181,null,null,519333,2,9,top,67.82,105.66,225044,2016-08-07T22:50:44Z,519390,594151,160807_154928,3.8,-115.166,-0.74,2.97,17.35,-32.19,3.43,1.62,293,81.8,29.95,78.69,1991,5.78,448521
CU,12,2016-08-06,82.97,-1.033,5.619,Kris Bryant,592178,543243,Lineout,In play out(s),67.836,2284.765,-24.1,11.9,6,Kris Bryant lines out sharply to left fielder Coco Crisp.  ,R ,R,R,OAK,CHC,X,7,3,1,2,2016,11.98,-4.93,0.47,2.315,null,null,null,1,1,top,67.82,78.39,201012,2016-08-06T20:10:12Z,519390,427108,160806_130900,-0.13,-120.934,0.4,17.64,24.89,-39.36,3.43,1.62,355,99.8,22.29,81.7,2891,5.7,448506
CH,113,2016-08-05,79.03,2.163,5.702,Kris Bryant,592178,592614,Single,In play no out,121.839,1319.826,-16.3,8.4,6,Kris Bryant singles on a ground ball to left fielder Khris Davis deflected by third baseman Ryon Healy.   Dexter Fowler to 3rd.,R ,R,L,OAK,CHC,X,7,4,3,2,2016,6.61,4.05,0.363,2.457,null,null,451594,2,2,top,80.55,106.27,23922,2016-08-06T02:39:22Z,622194,482631,160805_193803,-6.06,-115.313,-1.55,8.91,21.03,-26.64,3.39,1.61,207,87.8,-12.08,79.03,1456,6.32,448491
CH,568,2016-08-05,85.37,1.268,5.648,Kris Bryant,592178,519240,Single,In play no out,102.933,1918.208,-27.4,8.6,14,Kris Bryant singles on a line drive to center fielder Jake Smolinski.  ,R ,R,L,OAK,CHC,X,8,3,2,1,2016,10.26,2.31,0.857,1.476,null,null,null,2,9,top,150.84,91.12,45429,2016-08-06T04:54:29Z,622194,482631,160805_215318,-4.28,-124.425,-4.43,16.03,25.78,-28.49,3.39,1.61,276,93.4,12.17,84.03,1507,5.62,448491
FT,508,2016-08-03,95.02,-1.521,5.776,Kris Bryant,592178,407845,Single,In play no out,217.331,1946.02,28.5,4.5,4,Kris Bryant singles on a line drive to left fielder Christian Yelich.   Dexter Fowler to 3rd.,R ,R,R,CHC,MIA,X,7,3,0,0,2016,-5.82,7.59,-0.462,2.448,null,null,451594,0,8,bot,60.23,121.4,204733,2016-08-03T20:47:33Z,425772,427168,160803_154914,4.95,-138.388,-5.9,-11.26,31.49,-17.41,3.43,1.62,231,102.7,10.61,94.81,1938,6.24,448465
CH,44,2016-08-01,83.56,2.562,6.175,Kris Bryant,592178,543045,Flyout,In play out(s),126.881,2393.068,-33.7,6.9,4,Kris Bryant flies out to left fielder Christian Yelich.  ,R ,R,L,CHC,MIA,X,7,1,2,2,2016,10.78,8.04,-0.283,2.415,null,null,451594,0,1,bot,82.23,121.9,1703,2016-08-02T00:17:03Z,592663,427533,160801_191841,-10.14,-121.159,-4.76,15.99,24.21,-20.18,3.41,1.62,275,101.9,53.67,82.81,2148,6.03,448440
FF,303,2016-08-01,90.63,2.702,6.287,Kris Bryant,592178,543045,Flyout,In play out(s),136.553,2063.619,-28.3,5.2,4,Kris Bryant flies out to right fielder Giancarlo Stanton.  ,R ,R,L,CHC,MIA,X,9,1,0,0,2016,7.3,7.67,-0.701,2.49,null,null,451594,0,4,bot,185.27,122.41,12721,2016-08-02T01:27:21Z,592663,427533,160801_202859,-11.32,-131.426,-6.3,12.86,26.19,-18.6,3.41,1.62,252,79.6,43.65,89.29,2353,5.58,448440
FT,410,2016-08-01,96.52,-1.969,6.092,Kris Bryant,592178,430661,Lineout,In play out(s),227.368,2311.438,39.4,4.8,11,Kris Bryant lines out softly to second baseman Dee Gordon.  ,R ,R,R,CHC,MIA,X,4,3,3,2,2016,-8.25,7.56,-0.848,2.73,null,null,543294,2,5,bot,137.05,148.35,15419,2016-08-02T01:54:19Z,592663,427533,160801_205559,6.08,-140.473,-6.25,-16.47,32.25,-17.02,3.41,1.62,164,61.5,20.82,97.93,2109,7.15,448440
FT,548,2016-08-01,94.96,-2.904,6.07,Kris Bryant,592178,596331,Groundout,In play out(s),256.838,2227.205,33.4,7.1,1,Kris Bryant grounds out first baseman Derek Dietrich to pitcher Nefi Ogando.  ,R ,R,R,CHC,MIA,X,3,4,0,0,2016,-10.7,2.46,-0.698,2.92,null,null,null,0,8,bot,152.28,164.63,23920,2016-08-02T02:39:20Z,592663,427533,160801_214059,9.79,-137.947,-3.56,-20.62,30.63,-27.35,3.41,1.62,115,80.9,-4.86,95.63,1992,6.81,448440
FF,806,2016-07-31,87.27,-2.257,5.646,Kris Bryant,592178,592533,Groundout,In play out(s),200.985,839.63,3.1,6.4,9,Kris Bryant grounds out second baseman Robinson Cano to first baseman Dae-Ho Lee.  ,R ,R,R,CHC,SEA,X,4,4,0,1,2016,-1.6,4.12,0.401,1.891,null,null,null,2,10,bot,117.76,137.67,35633,2016-08-01T03:56:33Z,572287,427248,160731_225807,7.19,-126.547,-4.38,-2.62,23.05,-25.34,3.43,1.63,153,91.7,8.2,87.15,1919,6.23,448435
