pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value
SL,2017-04-25,84.5,1.3452,5.8818,Danny Duffy,453943,518633,null,ball,,,,,13,R,R,L,CWS,KC,B,null,null,1,2,2017,1.1224,0.2844,-0.7523,0.2443,null,null,null,0,2,Bot,null,null,,,521692,,170426_004000,,,,,,,3.3255,1.6008,null,null,null,84.378,2497,6.434,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,54.0651,0,0,null,null,null,null
SL,2017-04-25,83.9,1.4469,5.8941,Danny Duffy,453943,518633,null,ball,,,,,13,R,R,L,CWS,KC,B,null,null,0,2,2017,1.0754,0.3695,-0.7592,0.4349,null,null,null,0,2,Bot,null,null,,,521692,,170426_003940,,,,,,,3.8644,1.6006,null,null,null,83.877,2408,6.491,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,54.0074,0,0,null,null,null,null
FF,2017-04-25,92.5,1.3545,5.9891,Danny Duffy,453943,518633,null,foul,,,,,5,R,R,L,CWS,KC,S,null,null,0,1,2017,0.0338,1.608,-0.1774,2.9728,null,null,null,0,2,Bot,null,null,,,521692,,170426_003917,,,,,,,3.8647,1.6008,null,null,null,92.9,2121,6.488,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,54.011,0,0,null,null,null,null
SL,2017-04-25,82.9,1.5619,5.8754,Danny Duffy,453943,518633,null,called_strike,,,,,9,R,R,L,CWS,KC,S,null,null,0,0,2017,0.8734,-0.0462,0.3898,1.9148,null,null,null,0,2,Bot,null,null,,,521692,,170426_003856,,,,,,,3.8647,1.6008,null,null,null,83.982,2192,6.71,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.7886,0,0,null,null,null,null
SL,2017-04-25,85.9,1.5212,5.8883,Danny Duffy,547989,518633,strikeout,swinging_strike_blocked,,,,,13,R,R,L,CWS,KC,S,null,null,1,2,2017,1.0647,-0.061,-1.4418,1.08,null,null,null,2,1,Bot,null,null,,,521692,,170426_002852,,,,,,,3.8647,1.6008,null,null,null,86.707,2276,6.514,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.985,0,0,0,1,0,0
FF,2017-04-25,93.5,1.5375,5.961,Danny Duffy,547989,518633,null,foul,,,,,6,R,R,L,CWS,KC,S,null,null,1,2,2017,0.1683,1.4498,0.289,2.3327,null,null,null,2,1,Bot,null,null,,,521692,,170426_002825,,,,,,,3.8647,1.6008,null,null,null,94.789,2152,6.659,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.8401,0,0,null,null,null,null
SL,2017-04-25,84.8,1.4973,5.8211,Danny Duffy,547989,518633,null,ball,,,,,9,R,R,L,CWS,KC,B,null,null,0,2,2017,0.6064,-0.1928,0.6733,1.6862,null,null,null,2,1,Bot,null,null,,,521692,,170426_002803,,,,,,,3.8639,1.7802,null,null,null,85.946,2293,6.295,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,54.2038,0,0,null,null,null,null
CH,2017-04-25,82.9,1.2728,5.9826,Danny Duffy,547989,518633,null,called_strike,,,,,6,R,R,L,CWS,KC,S,null,null,0,1,2017,-0.9476,0.8349,0.3486,2.5777,null,null,null,2,1,Bot,null,null,,,521692,,170426_002745,,,,,,,3.6422,1.759,null,null,null,83.62,2345,6.668,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.8306,0,0,null,null,null,null
FT,2017-04-25,94,1.5615,5.8817,Danny Duffy,547989,518633,null,called_strike,,,,,6,R,R,L,CWS,KC,S,null,null,0,0,2017,-0.5182,1.2375,0.2838,2.3796,null,null,null,2,1,Bot,null,null,,,521692,,170426_002728,,,,,,,3.8647,1.6008,null,null,null,95.33,1915,6.742,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.7569,0,0,null,null,null,null
FT,2017-04-25,91.9,1.4014,5.9724,Danny Duffy,466320,518633,field_out,hit_into_play,,,,,2,R,R,L,CWS,KC,X,9,fly_ball,2,1,2017,-0.6952,1.4797,-0.0865,3.2704,null,null,null,1,1,Bot,192.63,110.87,,,521692,,170426_002656,,,,,,,3.389,1.6008,263,84.6,46.591,92.45,1999,6.594,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.9051,0.01,0.011,0,1,0,0
CH,2017-04-25,84.4,1.4247,5.9401,Danny Duffy,466320,518633,null,ball,,,,,12,R,R,L,CWS,KC,B,null,null,1,1,2017,-0.9007,1.0221,0.9916,3.6665,null,null,null,1,1,Bot,null,null,,,521692,,170426_002633,,,,,,,3.8647,1.6008,null,null,null,85.153,2479,6.522,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.9768,0,0,null,null,null,null
SL,2017-04-25,85.1,1.5609,5.8529,Danny Duffy,466320,518633,null,ball,,,,,14,R,R,L,CWS,KC,B,null,null,0,1,2017,0.5893,-0.0338,0.1428,0.7823,null,null,null,1,1,Bot,null,null,,,521692,,170426_002614,,,,,,,3.8647,1.6008,null,null,null,85.382,2390,6.446,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,54.0522,0,0,null,null,null,null
FT,2017-04-25,94.7,1.3943,5.8798,Danny Duffy,466320,518633,null,called_strike,,,,,4,R,R,L,CWS,KC,S,null,null,0,0,2017,-0.5048,1.5545,-0.5465,2.195,null,null,null,1,1,Bot,null,null,,,521692,,170426_002553,,,,,,,3.3573,1.6008,null,null,null,95.971,2141,6.734,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.7644,0,0,null,null,null,null
FF,2017-04-25,92.2,1.4779,5.9667,Danny Duffy,641313,518633,field_out,hit_into_play,,,,,5,R,R,L,CWS,KC,X,4,popup,2,0,2017,0.1781,1.7081,-0.0376,2.7348,null,null,null,0,1,Bot,166.77,143.14,,,521692,,170426_002520,,,,,,,3.7857,1.5648,168,63.4,51.75,92.902,2215,6.689,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.8096,0.086,0.079,0,1,0,0
FT,2017-04-25,92.6,1.5412,5.8652,Danny Duffy,641313,518633,null,ball,,,,,13,R,R,L,CWS,KC,B,null,null,1,0,2017,-0.4739,1.643,-0.1184,1.318,null,null,null,0,1,Bot,null,null,,,521692,,170426_002459,,,,,,,3.278,1.5646,null,null,null,92.773,2052,6.577,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,53.9216,0,0,null,null,null,null
FT,2017-04-25,92.8,1.6794,5.9957,Danny Duffy,641313,518633,null,ball,,,,,12,R,R,L,CWS,KC,B,null,null,0,0,2017,-0.9527,1.5608,1.7664,3.2496,null,null,null,0,1,Bot,null,null,,,521692,,170426_002444,,,,,,,3.3256,1.5646,null,null,null,92.746,2071,6.336,490394,518633,521692,543333,518568,519058,444876,460086,456715,593528,54.1629,0,0,null,null,null,null
FT,2017-04-20,90.5,1.7632,5.7354,Danny Duffy,592261,518633,field_out,hit_into_play,,,,,4,R,R,L,TEX,KC,X,7,fly_ball,2,1,2017,-1.1771,1.0358,-0.2856,2.9345,null,null,null,0,8,Bot,80.39,51.09,,,521692,,170421_022225,,,,,,,3.6611,1.4882,366,94.8,31.008,91.388,1952,6.818,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.6789,0.24,0.408,0,1,0,0
CH,2017-04-20,82.2,1.7472,5.8953,Danny Duffy,592261,518633,null,ball,,,,,12,R,R,L,TEX,KC,B,null,null,1,1,2017,-1.5375,1.0875,1.3083,3.244,null,null,null,0,8,Bot,null,null,,,521692,,170421_022200,,,,,,,3.5893,1.6893,null,null,null,82.531,2303,6.601,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8954,0,0,null,null,null,null
FT,2017-04-20,90.8,1.7619,5.8917,Danny Duffy,592261,518633,null,missed_bunt,,,,,2,R,R,L,TEX,KC,S,null,null,1,0,2017,-0.8571,1.1921,0.1912,3.1705,null,null,null,0,8,Bot,null,null,,,521692,,170421_022133,,,,,,,3.6611,1.4882,null,null,null,91.348,2020,6.477,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0194,0,0,null,null,null,null
SL,2017-04-20,80.3,1.8493,5.8138,Danny Duffy,592261,518633,null,ball,,,,,13,R,R,L,TEX,KC,B,null,null,0,0,2017,0.5749,0.0001,-0.8241,1.5509,null,null,null,0,8,Bot,null,null,,,521692,,170421_022115,,,,,,,3.6467,1.718,null,null,null,80.115,2339,6.2,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.2967,0,0,null,null,null,null
FT,2017-04-20,92,1.5723,5.9575,Danny Duffy,608336,518633,strikeout,swinging_strike,,,,,4,R,L,L,TEX,KC,S,null,null,2,2,2017,-0.6465,1.6876,-0.7391,2.9028,null,null,null,2,7,Bot,null,null,,,521692,,170421_020609,,,,,,,3.7471,1.5362,null,null,null,92.753,2271,6.807,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.6899,0,0,0,1,0,0
FT,2017-04-20,91.5,1.6658,5.9385,Danny Duffy,608336,518633,null,ball,,,,,12,R,L,L,TEX,KC,B,null,null,1,2,2017,-0.9593,1.2591,0.8599,4.0587,null,null,null,2,7,Bot,null,null,,,521692,,170421_020547,,,,,,,3.7902,1.5362,null,null,null,92.051,2290,6.487,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0097,0,0,null,null,null,null
FT,2017-04-20,92.2,1.4937,6.0167,Danny Duffy,608336,518633,null,swinging_strike,,,,,12,R,L,L,TEX,KC,S,null,null,1,1,2017,-0.6358,1.8736,0.1064,4.2301,null,null,null,2,7,Bot,null,null,,,521692,,170421_020528,,,,,,,3.7471,1.5362,null,null,null,92.301,2195,6.429,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0677,0,0,null,null,null,null
CH,2017-04-20,84.6,1.7206,5.852,Danny Duffy,608336,518633,null,ball,,,,,13,R,L,L,TEX,KC,B,null,null,0,1,2017,-1.1415,1.1581,-1.5157,1.8221,null,null,null,2,7,Bot,null,null,,,521692,,170421_020511,,,,,,,3.46,1.608,null,null,null,85.042,2505,6.525,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9712,0,0,null,null,null,null
FT,2017-04-20,92.8,1.5416,6.0567,Danny Duffy,608336,518633,null,swinging_strike,,,,,1,R,L,L,TEX,KC,S,null,null,0,0,2017,-0.5444,1.7607,-0.4151,3.5535,null,null,null,2,7,Bot,null,null,,,521692,,170421_020453,,,,,,,3.7471,1.5362,null,null,null,93.136,2253,6.572,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9243,0,0,null,null,null,null
FT,2017-04-20,92.4,1.6948,5.8054,Danny Duffy,518960,518633,field_out,hit_into_play,,,,,5,R,R,L,TEX,KC,X,6,line_drive,2,0,2017,-1.0379,1.1597,-0.2218,2.9529,null,null,null,1,7,Bot,102.61,145.86,,,521692,,170421_020420,,,,,,,3.8431,1.5902,155,103.2,8.357,93.479,2125,6.878,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.6187,0.749,0.72,0,1,0,0
FT,2017-04-20,91,1.5612,5.8454,Danny Duffy,518960,518633,null,ball,,,,,13,R,R,L,TEX,KC,B,null,null,1,0,2017,-0.8539,1.3637,-1.4895,1.9703,null,null,null,1,7,Bot,null,null,,,521692,,170421_020359,,,,,,,3.8,1.7482,null,null,null,91.408,2091,6.579,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.918,0,0,null,null,null,null
CH,2017-04-20,84.6,1.7343,5.9592,Danny Duffy,518960,518633,null,ball,,,,,7,R,R,L,TEX,KC,B,null,null,0,0,2017,-1.1449,0.9527,-0.7286,1.6454,null,null,null,1,7,Bot,null,null,,,521692,,170421_020341,,,,,,,3.7426,1.662,null,null,null,84.855,2323,6.594,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9031,0,0,null,null,null,null
CH,2017-04-20,84,1.6956,5.835,Danny Duffy,607387,518633,field_out,hit_into_play,,,,,8,R,R,L,TEX,KC,X,7,fly_ball,2,2,2017,-1.1682,0.7347,0.0882,2.1617,null,null,null,0,7,Bot,83.23,120.64,,,521692,,170421_020258,,,,,,,3.8431,1.5902,null,89.2,39.299,84.769,2243,6.644,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8523,0.016,0.022,0,1,0,0
FT,2017-04-20,90.9,1.5781,6.0058,Danny Duffy,607387,518633,null,swinging_strike,,,,,3,R,R,L,TEX,KC,S,null,null,2,1,2017,-0.8219,1.7264,0.621,3.7838,null,null,null,0,7,Bot,null,null,,,521692,,170421_020238,,,,,,,3.8431,1.5902,null,null,null,91.411,2159,6.704,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7923,0,0,null,null,null,null
CH,2017-04-20,83.7,1.7062,5.9266,Danny Duffy,607387,518633,null,swinging_strike,,,,,14,R,R,L,TEX,KC,S,null,null,2,0,2017,-1.4081,1.0213,1.1771,1.7795,null,null,null,0,7,Bot,null,null,,,521692,,170421_020218,,,,,,,3.8442,1.5914,null,null,null,84.325,2227,6.629,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.868,0,0,null,null,null,null
SL,2017-04-20,82.5,1.7336,5.7627,Danny Duffy,607387,518633,null,ball,,,,,12,R,R,L,TEX,KC,B,null,null,1,0,2017,0.1375,0.4057,0.1494,5.2022,null,null,null,0,7,Bot,null,null,,,521692,,170421_020152,,,,,,,3.4124,1.5902,null,null,null,83.052,null,6.408,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0886,0,0,null,null,null,null
SL,2017-04-20,82.1,1.9525,5.8605,Danny Duffy,607387,518633,null,ball,,,,,12,R,R,L,TEX,KC,B,null,null,0,0,2017,0.3162,0.1101,0.9142,2.7896,null,null,null,0,7,Bot,null,null,,,521692,,170421_020133,,,,,,,3.8144,1.6907,null,null,null,82.473,2220,6.649,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.848,0,0,null,null,null,null
SL,2017-04-20,83.5,1.8295,5.7392,Danny Duffy,596059,518633,grounded_into_double_play,hit_into_play,,,,,11,R,L,L,TEX,KC,X,4,ground_ball,2,2,2017,0.7785,-0.1729,-1.0483,2.7807,null,null,435063,1,6,Bot,147.81,150.16,,,521692,,170421_014958,,,,,,,3.7871,1.5662,43,85,-0.705,83.863,2539,6.418,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0784,0.261,0.248,0,1,0,0
SL,2017-04-20,81.9,1.8673,5.7596,Danny Duffy,596059,518633,null,swinging_strike,,,,,7,R,L,L,TEX,KC,S,null,null,2,1,2017,0.4837,0.0245,-0.5096,1.5708,null,null,435063,1,6,Bot,null,null,,,521692,,170421_014931,,,,,,,3.7871,1.5662,null,null,null,82.155,2409,6.487,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0097,0,0,null,null,null,null
FT,2017-04-20,92.7,1.726,5.8586,Danny Duffy,596059,518633,null,ball,,,,,11,R,L,L,TEX,KC,B,null,null,1,1,2017,-0.4918,1.5124,-1.0823,3.6246,null,null,435063,1,6,Bot,null,null,,,521692,,170421_014905,,,,,,,3.2272,1.2358,null,null,null,93.533,2161,6.756,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7404,0,0,null,null,null,null
SL,2017-04-20,80.8,1.7586,5.8051,Danny Duffy,596059,518633,null,swinging_strike,,,,,2,R,L,L,TEX,KC,S,null,null,1,0,2017,0.7267,-0.0046,0.2479,3.7108,null,null,435063,1,6,Bot,null,null,,,521692,,170421_014837,,,,,,,3.7871,1.5662,null,null,null,80.888,null,6.267,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.2294,0,0,null,null,null,null
SL,2017-04-20,83.5,1.6654,5.8076,Danny Duffy,596059,518633,null,ball,,,,,11,R,L,L,TEX,KC,B,null,null,0,0,2017,0.3915,0.2189,-1.2248,2.827,null,null,435063,1,6,Bot,null,null,,,521692,,170421_014816,,,,,,,3.2702,1.3076,null,null,null,83.842,2320,6.567,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9299,0,0,null,null,null,null
FT,2017-04-20,92.5,1.6802,5.8596,Danny Duffy,435063,518633,walk,blocked_ball,,,,,13,R,R,L,TEX,KC,B,null,null,3,2,2017,-1.1277,1.2135,-1.0344,0.7504,null,null,null,1,6,Bot,null,null,,,521692,,170421_014725,,,,,,,3.5287,1.5662,null,null,null,94.115,2177,7.18,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.3171,0,0,0.7,1,0,0
SL,2017-04-20,83.5,1.7331,5.8208,Danny Duffy,435063,518633,null,ball,,,,,13,R,R,L,TEX,KC,B,null,null,2,2,2017,0.4821,-0.1072,-0.6596,-0.5884,null,null,null,1,6,Bot,null,null,,,521692,,170421_014659,,,,,,,3.3133,1.5662,null,null,null,84.07,2459,6.429,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0677,0,0,null,null,null,null
FT,2017-04-20,93.5,1.6037,5.8416,Danny Duffy,435063,518633,null,foul,,,,,4,R,R,L,TEX,KC,S,null,null,2,1,2017,-1.035,1.2714,-0.4326,2.2821,null,null,null,1,6,Bot,null,null,,,521692,,170421_014636,,,,,,,3.7871,1.5662,null,null,null,93.834,2144,6.638,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8587,0,0,null,null,null,null
SL,2017-04-20,81.1,1.8421,5.7802,Danny Duffy,435063,518633,null,ball,,,,,14,R,R,L,TEX,KC,B,null,null,1,1,2017,0.2562,-0.1077,1.3509,1.9686,null,null,null,1,6,Bot,null,null,,,521692,,170421_014610,,,,,,,3.299,1.4944,null,null,null,81.777,2269,6.529,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9676,0,0,null,null,null,null
FT,2017-04-20,92.3,1.8001,5.8177,Danny Duffy,435063,518633,null,swinging_strike,,,,,5,R,R,L,TEX,KC,S,null,null,1,0,2017,-1.1369,1.2204,0.1464,2.7076,null,null,null,1,6,Bot,null,null,,,521692,,170421_014552,,,,,,,3.7871,1.5662,null,null,null,92.872,2043,6.66,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8367,0,0,null,null,null,null
CH,2017-04-20,84.8,1.7443,5.8804,Danny Duffy,435063,518633,null,ball,,,,,12,R,R,L,TEX,KC,B,null,null,0,0,2017,-1.2554,1.0066,0.2078,3.9993,null,null,null,1,6,Bot,null,null,,,521692,,170421_014535,,,,,,,3.1697,1.4513,null,null,null,85.154,2376,6.569,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9273,0,0,null,null,null,null
SL,2017-04-20,81.2,1.7362,5.8547,Danny Duffy,608577,518633,field_out,hit_into_play,,,,,12,R,L,L,TEX,KC,X,6,popup,2,1,2017,0.2912,-0.1133,0.9195,3.3116,null,null,null,0,6,Bot,131.98,105.29,,,521692,,170421_014459,,,,,,,3.9251,1.6282,227,89.3,54.913,81.482,2433,6.375,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.122,0.006,0.007,0,1,0,0
FT,2017-04-20,92.5,1.6071,5.9472,Danny Duffy,608577,518633,null,ball,,,,,11,R,L,L,TEX,KC,B,null,null,1,1,2017,-0.3214,1.5093,-1.2992,4.4377,null,null,null,0,6,Bot,null,null,,,521692,,170421_014428,,,,,,,3.7385,1.8724,null,null,null,92.933,2174,6.727,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7692,0,0,null,null,null,null
FT,2017-04-20,91.4,1.6617,6.0441,Danny Duffy,608577,518633,null,foul,,,,,3,R,L,L,TEX,KC,S,null,null,1,0,2017,-0.4988,1.6692,0.2799,3.4092,null,null,null,0,6,Bot,null,null,,,521692,,170421_014400,,,,,,,3.9251,1.6282,null,null,null,91.642,2170,6.476,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.0208,0,0,null,null,null,null
FT,2017-04-20,92.9,1.6522,5.8951,Danny Duffy,608577,518633,null,ball,,,,,11,R,L,L,TEX,KC,B,null,null,0,0,2017,-0.5484,1.4245,-1.1947,3.0312,null,null,null,0,6,Bot,null,null,,,521692,,170421_014341,,,,,,,3.7959,1.8437,null,null,null,93.43,2193,6.624,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8724,0,0,null,null,null,null
SL,2017-04-20,84.1,1.7632,5.6307,Danny Duffy,462101,518633,field_out,hit_into_play,,,,,9,R,R,L,TEX,KC,X,9,fly_ball,0,1,2017,0.034,0.3709,0.3787,2.0437,518960,null,592261,2,5,Bot,166.78,73.54,,,521692,,170421_013358,,,,,,,3.7471,1.5362,314,86,30.836,84.321,2370,6.693,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8041,0.031,0.04,0,1,0,0
SL,2017-04-20,84.9,1.7161,5.9093,Danny Duffy,462101,518633,null,swinging_strike,,,,,13,R,R,L,TEX,KC,S,null,null,0,0,2017,0.1807,0.2184,-1.5756,2.2416,518960,null,592261,2,5,Bot,null,null,,,521692,,170421_013316,,,,,,,3.7471,1.5362,null,null,null,85.505,2492,6.868,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.629,0,0,null,null,null,null
CH,2017-04-20,85.5,1.5473,5.9391,Danny Duffy,460576,518633,field_out,hit_into_play,,,,,4,R,R,L,TEX,KC,X,8,fly_ball,0,0,2017,-1.1809,0.7738,-0.3453,2.6553,null,518960,592261,1,5,Bot,98.29,42.44,,,521692,,170421_013227,,,,,,,3.6898,1.7755,376,101.4,37.446,86.333,2492,6.634,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.863,0.341,0.654,0,1,0,0
FT,2017-04-20,94.7,1.673,5.9386,Danny Duffy,592261,518633,walk,ball,,,,,11,R,R,L,TEX,KC,B,null,null,3,1,2017,-0.3314,1.5268,-2.1776,2.6573,null,518960,null,1,5,Bot,null,null,,,521692,,170421_013114,,,,,,,3.575,1.7181,null,null,null,95.007,2245,6.745,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7514,0,0,0.7,1,0,0
SL,2017-04-20,84.1,1.8113,5.8711,Danny Duffy,592261,518633,null,ball,,,,,12,R,R,L,TEX,KC,B,null,null,2,1,2017,0.4548,0.0998,0.9289,2.8536,null,518960,null,1,5,Bot,null,null,,,521692,,170421_013049,,,,,,,3.5606,1.6606,null,null,null,84.778,2320,6.713,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7839,0,0,null,null,null,null
FT,2017-04-20,93.1,1.726,5.9405,Danny Duffy,592261,518633,null,called_strike,,,,,4,R,R,L,TEX,KC,S,null,null,2,0,2017,-0.7548,1.351,-0.8165,2.3258,null,518960,null,1,5,Bot,null,null,,,521692,,170421_013028,,,,,,,3.5893,1.7181,null,null,null,93.9,2119,6.698,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7983,0,0,null,null,null,null
CH,2017-04-20,84.9,1.5253,5.9662,Danny Duffy,592261,518633,null,ball,,,,,14,R,R,L,TEX,KC,B,null,null,1,0,2017,-1.4998,0.7301,0.5224,1.0512,null,518960,null,1,5,Bot,null,null,,,521692,,170421_013005,,,,,,,3.6611,1.4882,null,null,null,85.774,2309,6.812,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.6852,0,0,null,null,null,null
SL,2017-04-20,84,1.8984,5.8091,Danny Duffy,592261,518633,null,ball,,,,,8,R,R,L,TEX,KC,B,null,null,0,0,2017,0.413,-0.1106,-0.252,1.6579,null,518960,null,1,5,Bot,null,null,,,521692,,170421_012944,,,,,,,3.2483,1.6509,null,null,null,84.375,1211,6.443,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.054,0,0,null,null,null,null
FT,2017-04-20,93.6,1.4967,5.991,Danny Duffy,608336,518633,strikeout,swinging_strike,,,,,12,R,L,L,TEX,KC,S,null,null,1,2,2017,-0.916,1.2254,0.6249,4.2285,null,518960,null,0,5,Bot,null,null,,,521692,,170421_012909,,,,,,,3.9512,1.6823,null,null,null,93.979,2144,6.501,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9961,0,0,0,1,0,0
CH,2017-04-20,85,1.5183,6.038,Danny Duffy,608336,518633,null,foul,,,,,6,R,L,L,TEX,KC,S,null,null,1,1,2017,-1.508,1.7164,0.4428,3.0174,null,518960,null,0,5,Bot,null,null,,,521692,,170421_012836,,,,,,,3.9512,1.6823,null,null,null,85.22,2368,6.703,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7934,0,0,null,null,null,null
FT,2017-04-20,93.3,1.6783,5.9713,Danny Duffy,608336,518633,null,ball,,,,,11,R,L,L,TEX,KC,B,null,null,0,1,2017,-0.7233,1.6461,-1.6506,3.864,null,518960,null,0,5,Bot,null,null,,,521692,,170421_012816,,,,,,,3.7071,1.7541,null,null,null,93.223,2298,6.504,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9929,0,0,null,null,null,null
SL,2017-04-20,82.7,1.943,5.8735,Danny Duffy,608336,518633,null,foul,,,,,5,R,L,L,TEX,KC,S,null,null,0,0,2017,0.3768,-0.0885,0.1382,3.1768,null,518960,null,0,5,Bot,null,null,,,521692,,170421_012742,,,,,,,3.9512,1.6823,null,null,null,82.94,2374,6.332,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.1649,0,0,null,null,null,null
SL,2017-04-20,84.5,1.6758,5.9501,Danny Duffy,518960,518633,double,hit_into_play_no_out,,,,,5,R,R,L,TEX,KC,X,null,ground_ball,1,1,2017,0.0282,0.1564,0.0773,2.9794,null,null,null,0,5,Bot,209.63,126.75,,,521692,,170421_012640,,,,,,,3.7472,1.5363,64,86,1.568,85.788,2261,6.724,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.7724,0.347,0.328,1.25,1,1,1
SL,2017-04-20,84.4,1.7001,5.925,Danny Duffy,518960,518633,null,called_strike,,,,,2,R,R,L,TEX,KC,S,null,null,1,0,2017,0.2213,0.2655,0.1952,3.1316,null,null,null,0,5,Bot,null,null,,,521692,,170421_012615,,,,,,,3.6036,1.6512,null,null,null,85.191,2256,6.561,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9353,0,0,null,null,null,null
FT,2017-04-20,92.7,1.6873,5.9833,Danny Duffy,518960,518633,null,ball,,,,,3,R,R,L,TEX,KC,B,null,null,0,0,2017,-0.6036,1.4817,0.35,3.6809,null,null,null,0,5,Bot,null,null,,,521692,,170421_012556,,,,,,,3.5893,1.5937,null,null,null,93.4,2263,6.645,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8515,0,0,null,null,null,null
CH,2017-04-20,85.3,1.6436,6.0104,Danny Duffy,607387,518633,field_out,hit_into_play,,,,,5,R,R,L,TEX,KC,X,1,ground_ball,0,2,2017,-0.9752,1.0846,-0.2268,2.5379,null,null,596059,2,4,Bot,124.63,184.77,,,521692,,170421_011636,,,,,,,3.8432,1.5903,null,82.9,-20.699,85.889,2422,6.626,490330,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.8706,0.075,0.069,0,1,0,0
