Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
<a href=wins.aspx?date=2016-04-23&team=Astros&dh=0>2016-04-23</a>,HOU,BOS,1,2B,1,5,5,3,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,.600
<a href=wins.aspx?date=2016-04-22&team=Astros&dh=0>2016-04-22</a>,HOU,BOS,1,2B,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000
<a href=wins.aspx?date=2016-04-21&team=Astros&dh=0>2016-04-21</a>,HOU,@TEX,1,2B,1,3,4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,.333
<a href=wins.aspx?date=2016-04-20&team=Astros&dh=0>2016-04-20</a>,HOU,@TEX,1,2B,1,2,5,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,.500
<a href=wins.aspx?date=2016-04-19&team=Astros&dh=0>2016-04-19</a>,HOU,@TEX,1,2B,1,5,5,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,.200
<a href=wins.aspx?date=2016-04-17&team=Astros&dh=0>2016-04-17</a>,HOU,DET,1,2B,1,4,4,2,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,.500
<a href=wins.aspx?date=2016-04-16&team=Astros&dh=0>2016-04-16</a>,HOU,DET,1,2B,1,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,.333
<a href=wins.aspx?date=2016-04-15&team=Astros&dh=0>2016-04-15</a>,HOU,DET,1,2B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000
<a href=wins.aspx?date=2016-04-14&team=Astros&dh=0>2016-04-14</a>,HOU,KCR,1,2B,1,4,4,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,.500
<a href=wins.aspx?date=2016-04-13&team=Astros&dh=0>2016-04-13</a>,HOU,KCR,1,2B,1,5,5,3,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,.600
<a href=wins.aspx?date=2016-04-12&team=Astros&dh=0>2016-04-12</a>,HOU,KCR,1,2B,1,4,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,.000
<a href=wins.aspx?date=2016-04-11&team=Astros&dh=0>2016-04-11</a>,HOU,KCR,1,2B,1,4,5,3,3,0,0,0,3,1,1,0,1,0,0,0,0,2,0,.750
<a href=wins.aspx?date=2016-04-10&team=Astros&dh=0>2016-04-10</a>,HOU,@MIL,1,2B,1,3,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,.333
<a href=wins.aspx?date=2016-04-09&team=Astros&dh=0>2016-04-09</a>,HOU,@MIL,1,2B,1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,.200
<a href=wins.aspx?date=2016-04-08&team=Astros&dh=0>2016-04-08</a>,HOU,@MIL,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.200
<a href=wins.aspx?date=2016-04-07&team=Astros&dh=0>2016-04-07</a>,HOU,@NYY,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000
<a href=wins.aspx?date=2016-04-06&team=Astros&dh=0>2016-04-06</a>,HOU,@NYY,1,2B,1,3,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.333
<a href=wins.aspx?date=2016-04-05&team=Astros&dh=0>2016-04-05</a>,HOU,@NYY,1,2B,1,4,5,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,.250
