"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"FF","2017-05-15","92.2","-2.7926","4.9888","Brad Peacock",592885,502748,"field_out","hit_into_play",,,,,"7","Christian Yelich grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","R","L","R","MIA","HOU","X","4","ground_ball",3,2,2017,"1.1352","1.2252","-0.2905","2.0936","null","543829.00","null",2,9,"Bot","146.19","165.14",,,594828,,"170516_020835",,,,,,,"3.8654","1.6014","4","82.6","-30.5360","91.9550","2453","6.3930",490671,502748,594828,493329,514888,503556,621043,502210,545350,543807,"54.1049","0.056","0.052","0.00",1,0,0,2,490671,79,"6"
"FF","2017-05-15","93.1","-2.6349","5.1041","Brad Peacock",543829,502748,"single","hit_into_play_no_out",,,,,"5","Dee Gordon singles on a ground ball to left fielder Josh Reddick.  ","R","L","R","MIA","HOU","X","null","ground_ball",0,0,2017,"0.7180","1.3316","-0.1715","2.6520","null","null","null",2,9,"Bot","69.03","143.78",,,594828,,"170516_020538",,,,,,,"3.3404","1.4104","22","78.6","-4.8550","92.6350","2305","6.2810",490671,502748,594828,493329,514888,503556,621043,502210,545350,543807,"54.2173","0.132","0.124","0.90",1,1,0,2,490671,78,"1"
"FF","2017-05-15","92.7","-2.7373","5.1609","Brad Peacock",595375,502748,"field_out","hit_into_play",,,,,"4","J.  T.   Riddle flies out to left fielder Josh Reddick.  ","R","L","R","MIA","HOU","X","7","fly_ball",2,1,2017,"0.7239","1.5951","-0.3286","2.5589","null","null","null",0,9,"Bot","79.69","99.52",,,594828,,"170516_020333",,,,,,,"3.7864","1.5654","303","95.5","47.1790","92.0740","2324","6.2180",490671,502748,594828,493329,514888,503556,621043,502210,545350,543807,"54.2804","0.010","0.013","0.00",1,0,0,3,490671,76,"4"
"FF","2017-05-14","94.2","-2.7016","4.9238","Brad Peacock",452104,502748,"field_out","hit_into_play",,,,,"6","Chase Headley pops out to catcher Brian McCann in foul territory.  ","R","L","R","NYY","HOU","X","2","popup",1,2,2017,"1.1152","1.1715","0.4709","2.7807","592450.00","null","543305.00",2,8,"Bot","89.86","202.22",,,435263,,"170515_024506",,,,,,,"3.9154","1.6203","null","80.0","69.0000","94.0920","2384","6.4190",490644,502748,435263,493329,514888,608324,621043,545350,543807,502210,"54.0788","0.000","0.001","0.00",1,0,0,3,490644,71,"5"
"FF","2017-05-14","94.0","-2.6781","5.0808","Brad Peacock",543305,502748,"single","hit_into_play_no_out",,,,,"7","Aaron Hicks singles on a line drive to right fielder Josh Reddick.   Aaron Judge to 3rd.  ","R","L","R","NYY","HOU","X","null","line_drive",3,2,2017,"1.3592","1.5856","-0.6189","2.1598","null","592450.00","null",2,8,"Bot","175.40","124.57",,,435263,,"170515_024238",,,,,,,"3.4818","1.6133","163","97.8","9.0880","93.8210","2550","6.6390",490644,502748,435263,493329,514888,608324,621043,545350,543807,502210,"53.8584","0.764","0.729","0.90",1,1,0,4,490644,70,"6"
"CH","2017-05-14","81.9","-2.9394","5.5287","Brad Peacock",544369,502748,"field_out","hit_into_play",,,,,"13","Didi Gregorius grounds out softly, pitcher Brad Peacock to first baseman Yuli Gurriel.   Aaron Judge to 2nd.  ","R","L","R","NYY","HOU","X","1","ground_ball",0,1,2017,"1.7749","0.9733","-0.9106","1.5278","null","null","592450.00",1,8,"Bot","122.62","184.02",,,435263,,"170515_023914",,,,,,,"4.1222","1.7392","null","82.9","-20.6990","81.3050","1761","6.1450",490644,502748,435263,493329,514888,608324,621043,545350,543807,502210,"54.3525","0.075","0.069","0.00",1,0,0,2,490644,69,"2"
"FF","2017-05-14","93.5","-1.9202","5.0365","Brad Peacock",516770,502748,"field_out","hit_into_play",,,,,"14","Starlin Castro grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","R","R","R","NYY","HOU","X","4","ground_ball",3,2,2017,"1.8296","1.3056","1.0894","2.2658","null","null","null",0,8,"Bot","133.54","157.33",,,435263,,"170515_023558",,,,,,,"3.8335","1.5824","6","95.9","-28.1870","92.0840","2390","6.1110",490644,502748,435263,493329,514888,608324,621043,545350,543807,502210,"54.3863","0.141","0.129","0.00",1,0,0,2,490644,67,"6"
"FF","2017-05-04","91.3","-1.3424","5.2886","Brad Peacock",592261,502748,"field_out","hit_into_play",,,,,"5","Delino DeShields flies out to right fielder Josh Reddick.  ","R","R","R","HOU","TEX","X","9","fly_ball",0,0,2017,"0.8611","1.5845","0.1076","2.5530","null","null","null",2,6,"Top","197.90","63.02",,,435263,,"170504_201145",,,,,,,"3.7851","1.5645","363","93.2","34.2120","90.8940","2359","6.4230",490528,502748,435263,493329,514888,608324,621043,503556,545350,502210,"54.0752","0.107","0.182","0.00",1,0,0,3,490528,51,"1"
"FF","2017-05-04","92.3","-1.6047","5.1827","Brad Peacock",455139,502748,"field_out","hit_into_play",,,,,"8","Robinson Chirinos grounds out softly, third baseman Alex Bregman to first baseman Yuli Gurriel.  ","R","R","R","HOU","TEX","X","5","ground_ball",0,0,2017,"1.1055","1.6402","0.0674","2.0786","null","null","null",1,6,"Top","125.87","203.95",,,"null",,"170504_201102",,,,,,,"3.6931","1.5125","2","51.7","-60.5428","null","2507","6.3551",490528,"null","null","null","null","null","null","null","null","null","54.1435","0.173","0.158","0.00",1,0,0,1,490528,50,"1"
"FT","2017-05-04","91.0","-1.5516","5.0371","Brad Peacock",435063,502748,"double_play","hit_into_play",,,,,"7","Mike Napoli lines into a double play, second baseman Jose Altuve to third baseman Alex Bregman.   Carlos Gomez doubled off 3rd.  ","R","R","R","HOU","TEX","X","4","line_drive",3,2,2017,"1.5671","0.5368","-0.8090","2.1039","460576.00","null","null",1,5,"Top","139.02","165.01",,,435263,,"170504_200008",,,,,,,"3.9491","1.6804","102","44.7","25.3580","91.2420","2278","6.4540",490528,502748,435263,493329,514888,608324,621043,503556,545350,502210,"54.0439","0.133","0.122","0.00",1,0,0,1,490528,44,"7"
"FT","2017-05-04","92.1","-1.5722","5.0502","Brad Peacock",462101,502748,"single","hit_into_play_no_out",,,,,"5","Elvis Andrus singles on a ground ball to right fielder Josh Reddick.  ","R","R","R","HOU","TEX","X","null","ground_ball",0,1,2017,"1.3888","0.7222","0.2281","2.5973","null","null","null",0,5,"Top","168.96","119.25",,,435263,,"170504_195132",,,,,,,"3.2892","1.4695","64","96.9","0.3800","91.6940","2358","6.0960",490528,502748,435263,493329,514888,608324,621043,503556,545350,502210,"54.4025","0.438","0.411","0.90",1,1,0,2,490528,41,"2"
"FT","2017-04-30","93.3","-2.7355","5.0066","Brad Peacock",459964,502748,"field_out","hit_into_play",,,,,"4","Matt Joyce flies out to center fielder George Springer.   Chad Pinder to 3rd.  ","R","L","R","HOU","OAK","X","8","fly_ball",3,2,2017,"1.1094","0.9138","-0.4751","2.5162","null","640461.00","null",1,9,"Top","121.26","50.60",,,435263,,"170430_210233",,,,,,,"3.7534","1.5005","371","94.8","28.4400","93.3760","2449","6.3240",490469,502748,435263,493329,514888,503556,621043,493114,543807,502210,"54.1742","0.281","0.444","0.00",1,0,0,5,490469,71,"7"
"SL","2017-04-30","80.0","-1.7638","5.2058","Brad Peacock",640461,502748,"single","hit_into_play_score",,,,,"6","Chad Pinder singles on a line drive to right fielder Josh Reddick.   Josh Phegley scores.  ","R","R","R","HOU","OAK","X","null","line_drive",1,0,2017,"-1.1311","0.2484","0.4211","2.5562","null","572033.00","null",1,9,"Top","210.26","85.10",,,435263,,"170430_205859",,,,,,,"3.5874","1.4155","334","100.0","17.4820","79.6190","2718","5.9230",490469,502748,435263,493329,514888,503556,621043,493114,543807,502210,"54.5748","0.492","0.581","0.90",1,1,0,4,490469,70,"2"
"FT","2017-04-30","92.5","-1.6891","4.8220","Brad Peacock",572033,502748,"double","hit_into_play_no_out",,,,,"13","Josh Phegley doubles (4) on a fly ball to left fielder Norichika Aoki.  ","R","R","R","HOU","OAK","X","null","fly_ball",1,2,2017,"1.6307","0.1684","-1.0731","2.0493","null","null","null",1,9,"Top","43.52","83.48",,,435263,,"170430_205724",,,,,,,"3.6574","1.4465","335","89.3","30.0090","92.9410","2450","6.3440",490469,502748,435263,493329,514888,503556,621043,493114,543807,502210,"54.1546","0.061","0.087","1.25",1,1,1,3,490469,69,"4"
"SL","2017-04-29","79.4","-1.9025","5.0483","Brad Peacock",489267,502748,"field_out","hit_into_play",,,,,"6","Adam Rosales pops out to catcher Brian McCann in foul territory.  ","R","R","R","HOU","OAK","X","2","popup",2,1,2017,"-1.5972","-0.1504","0.4336","2.3803","null","572033.00","null",1,9,"Top","130.90","220.94",,,435263,,"170430_014201",,,,,,,"3.6775","1.5055","null","80.0","69.0000","78.3580","2700","5.6490",490454,502748,435263,493329,514888,608324,621043,136860,543807,503556,"54.8491","0.000","0.001","0.00",1,0,0,3,490454,66,"4"
"FF","2017-04-29","93.1","-1.5916","5.2858","Brad Peacock",572033,502748,"double","hit_into_play_no_out",,,,,"4","Josh Phegley doubles (3) on a sharp ground ball to left fielder Carlos Beltran.  ","R","R","R","HOU","OAK","X","null","ground_ball",2,1,2017,"0.9590","1.3021","-0.7689","2.7177","null","null","null",1,9,"Top","97.94","173.18",,,435263,,"170430_013956",,,,,,,"3.8434","1.5905","96","99.9","4.2900","92.8390","2206","6.1540",490454,502748,435263,493329,514888,608324,621043,136860,543807,503556,"54.3439","0.563","0.527","1.25",1,1,1,4,490454,65,"4"
"SL","2017-04-23","79.2","-1.4015","5.3524","Brad Peacock",446334,502748,"force_out","hit_into_play",,,,,"2","Evan Longoria grounds into a force out, fielded by third baseman Alex Bregman.   Corey Dickerson out at 3rd.  ","R","R","R","TB","HOU","X","5","ground_ball",2,1,2017,"-1.0992","0.0797","-0.1159","3.2186","null","572816.00","489149.00",2,7,"Bot","96.81","168.95",,,435263,,"170423_194406",,,,,,,"3.3945","1.7214","16","65.9","-12.0620","77.9410","2552","5.6690",490371,502748,435263,493329,514888,608324,621043,503556,502210,493114,"54.8311","0.043","0.040","0.00",1,0,0,2,490371,59,"4"
"FF","2017-04-23","93.3","-1.3236","5.3736","Brad Peacock",491696,502748,"field_out","hit_into_play",,,,,"1","Jesus Sucre flies out to center fielder Josh Reddick.  ","R","R","R","TB","HOU","X","8","fly_ball",3,2,2017,"0.8953","1.6165","-0.6339","3.1974","null","null","null",0,7,"Bot","119.20","80.00",,,435263,,"170423_193244",,,,,,,"3.3710","1.5350","309","87.7","41.7550","92.7650","2222","6.2160",490371,502748,435263,493329,514888,608324,621043,503556,502210,493114,"54.2876","0.007","0.008","0.00",1,0,0,3,490371,55,"6"
"FT","2017-04-18","92.2","-2.5795","4.8926","Brad Peacock",594777,502748,"field_out","hit_into_play",,,,,"4","Kole Calhoun pops out to shortstop Alex Bregman.  ","R","L","R","HOU","LAA","X","6","popup",0,0,2017,"1.0388","0.5879","-0.3384","2.7691","null","null","null",2,9,"Top","99.51","122.10",,,435263,,"170419_030252",,,,,,,"3.8420","1.5890","198","78.5","57.5960","92.3620","2386","6.3430",490302,502748,435263,493329,514888,503556,608324,493114,545350,543807,"54.1548","0.029","0.032","0.00",1,0,0,3,490302,69,"1"
"SL","2017-04-18","74.3","-1.7274","5.3060","Brad Peacock",488862,502748,"field_out","hit_into_play",,,,,"8","Yunel Escobar grounds out, shortstop Alex Bregman to first baseman Yulieski Gurriel.  ","R","R","R","HOU","LAA","X","6","ground_ball",2,2,2017,"-1.3418","-0.4324","0.2673","1.4356","null","null","null",1,9,"Top","115.68","156.87",,,435263,,"170419_030205",,,,,,,"3.7460","1.5350","null","82.9","-20.6990","72.4760","2677","5.1710",490302,502748,435263,493329,514888,503556,608324,493114,545350,543807,"55.3270","0.075","0.069","0.00",1,0,0,2,490302,68,"6"
"SL","2017-04-18","77.8","-1.7952","5.2887","Brad Peacock",457727,502748,"field_out","hit_into_play",,,,,"8","Cameron Maybin pops out to catcher Brian McCann in foul territory.  ","R","R","R","HOU","LAA","X","2","popup",1,1,2017,"-1.1686","-0.2223","0.2314","1.9031","null","null","null",0,8,"Top","151.20","201.11",,,435263,,"170419_024052",,,,,,,"3.8650","1.6010","61","66.2","81.8130","76.3020","2747","5.6230",490302,502748,435263,493329,514888,503556,608324,493114,543807,502210,"54.8755","0.003","0.004","0.00",1,0,0,3,490302,61,"3"
"FF","2017-04-12","93.4","-2.5234","5.1532","Brad Peacock",429664,502748,"field_out","hit_into_play",,,,,"9","Robinson Cano flies out to left fielder Norichika Aoki.  ","R","L","R","SEA","HOU","X","7","fly_ball",0,0,2017,"0.9219","1.5829","0.3420","1.8085","null","null","null",2,7,"Bot","82.60","84.25",,,435263,,"170413_044116",,,,,,,"3.8420","1.5890","292","88.3","42.3150","93.1370","2351","6.3450",490220,502748,435263,493329,514888,608324,621043,493114,543807,502210,"54.1534","0.007","0.008","0.00",1,0,0,3,490220,65,"1"
"FF","2017-04-12","92.8","-1.6814","5.0809","Brad Peacock",571745,502748,"field_out","hit_into_play",,,,,"9","Mitch Haniger grounds out sharply, pitcher Brad Peacock to first baseman Yuli Gurriel.  ","R","R","R","SEA","HOU","X","1","ground_ball",3,1,2017,"0.9209","1.5522","0.5287","2.0522","null","null","null",1,7,"Bot","128.42","182.94",,,435263,,"170413_044028",,,,,,,"3.6760","1.5040","14","106.2","-7.7730","92.6060","2348","6.2830",490220,502748,435263,493329,514888,608324,621043,493114,543807,502210,"54.2155","0.354","0.326","0.00",1,0,0,2,490220,64,"5"
"CH","2017-04-12","77.8","-2.5801","5.5653","Brad Peacock",502481,502748,"field_out","hit_into_play",,,,,"11","Jarrod Dyson grounds out softly, pitcher Brad Peacock to first baseman Yuli Gurriel.  ","R","L","R","SEA","HOU","X","1","ground_ball",1,1,2017,"1.1676","1.0322","-0.8995","3.0874","null","null","null",0,7,"Bot","130.96","190.57",,,435263,,"170413_043820",,,,,,,"3.8420","1.5890","null","82.9","-20.6990","77.1710","1612","5.9930",490220,502748,435263,493329,514888,608324,621043,493114,543807,502210,"54.5057","0.075","0.069","0.00",1,0,0,2,490220,63,"3"
"SL","2017-04-12","79.3","-2.7504","5.2933","Brad Peacock",502273,502748,"force_out","hit_into_play",,,,,"7","Mike Freeman grounds into a force out, pitcher Brad Peacock to shortstop Carlos Correa.   Mike Zunino out at 2nd.    Mike Freeman to 1st.  ","R","L","R","SEA","HOU","X","1","ground_ball",3,2,2017,"-1.1442","0.5548","-0.6688","2.0330","null","null","572287.00",1,6,"Bot","128.42","180.91",,,435263,,"170413_041406",,,,,,,"3.8420","1.5890","null","82.9","-20.6990","78.5440","2583","5.6780",490220,502748,435263,493329,514888,608324,621043,493114,543807,502210,"54.8204","0.075","0.069","0.00",1,0,0,2,490220,53,"6"
"SL","2017-04-12","80.5","-1.6892","5.1748","Brad Peacock",572287,502748,"single","hit_into_play_no_out",,,,,"8","Mike Zunino singles on a pop up to second baseman Jose Altuve.  ","R","R","R","SEA","HOU","X","null","popup",0,0,2017,"-0.9554","0.2945","0.0221","1.9139","null","null","null",1,6,"Bot","149.81","120.42",,,435263,,"170413_041059",,,,,,,"3.7860","1.5650","200","66.7","45.9580","79.7120","2707","5.6780",490220,502748,435263,493329,514888,608324,621043,493114,543807,502210,"54.8207","0.243","0.234","0.90",1,1,0,3,490220,52,"1"
"FF","2017-04-08","92.3","-1.2798","5.2936","Brad Peacock",460077,502748,"field_out","hit_into_play",,,,,"9","Drew Butera flies out to right fielder George Springer.  ","R","R","R","HOU","KC","X","9","fly_ball",1,1,2017,"0.9740","1.4076","0.4622","2.1403","null","null","null",2,9,"Top","164.90","107.04",,,435263,,"170409_014351",,,,,,,"3.4110","1.5650","238","88.3","53.3610","91.9490","2413","5.9790",490168,502748,435263,503556,514888,608324,621043,502210,545350,543807,"54.5191","0.007","0.008","0.00",1,0,0,3,490168,67,"3"
"FF","2017-04-08","92.1","-1.5042","5.4926","Brad Peacock",596144,502748,"field_out","hit_into_play",,,,,"5","Cheslor Cuthbert grounds out, second baseman Jose Altuve to first baseman Marwin Gonzalez.  ","R","R","R","HOU","KC","X","4","ground_ball",0,0,2017,"0.7858","1.7074","0.2190","2.6026","null","null","null",1,8,"Top","138.01","149.25",,,435263,,"170409_012454",,,,,,,"3.4110","1.5650","null","82.9","-20.6990","91.7760","2186","6.1470",490168,502748,435263,503556,514888,608324,621043,502210,545350,543807,"54.3513","0.075","0.069","0.00",1,0,0,2,490168,60,"1"
"SL","2017-04-07","80.0","-1.7167","5.1397","Brad Peacock",521692,502748,"field_out","hit_into_play",,,,,"6","Salvador Perez flies out sharply to center fielder George Springer.  ","R","R","R","HOU","KC","X","8","fly_ball",3,2,2017,"-0.5294","0.3779","0.5736","2.2449","null","null","456715.00",1,9,"Top","81.29","0.00",,,594828,,"170408_031048",,,,,,,"3.5490","1.6270","385","100.6","31.5490","79.3240","2614","5.6920",490153,502748,594828,503556,514888,608324,621043,493114,543807,502210,"54.8059","0.589","1.124","0.00",1,0,0,6,490153,71,"6"
"CH","2017-04-07","79.4","-2.4511","5.4567","Brad Peacock",543333,502748,"field_out","hit_into_play",,,,,"4","Eric Hosmer lines out to center fielder George Springer.  ","R","L","R","HOU","KC","X","8","line_drive",1,1,2017,"1.6210","0.0550","-0.6922","2.8077","null","null","456715.00",0,9,"Top","55.22","0.00",,,594828,,"170408_030806",,,,,,,"3.4670","1.5890","333","96.1","16.2950","80.3760","1859","6.5590",490153,502748,594828,503556,514888,608324,621043,493114,543807,502210,"53.9394","0.550","0.586","0.00",1,0,0,4,490153,70,"3"
"FT","2017-04-05","92.9","-1.6600","5.0058","Brad Peacock",502143,502748,"field_out","hit_into_play",,,,,"13","Danny Valencia flies out to center fielder George Springer.  ","R","R","R","HOU","SEA","X","8","fly_ball",1,1,2017,"1.7030","0.2930","-1.0653","2.2692","429664.00","443558.00","572122.00",0,13,"Top","118.50","0.00",,,594828,,"170406_042034",,,,,,,"3.6170","1.5354","272","87.0","45.1150","92.7690","2342","6.1260",490133,502748,594828,493329,514888,608324,621043,493114,543807,502210,"54.3722","0.009","0.011","0.00",1,0,0,3,490133,101,"3"
