"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"FF","2017-06-11","93.4","2.6558","5.7812","Robbie Ray",621446,592662,"null","ball",,,,,"9","null","R","R","L","ARI","MIL","B","null","null",0,1,2017,"-0.7265","1.0167","0.7318","1.6710","606115.00","null","null",1,5,"Top","null","null",,,543302,,"170611_213617",,,,,,,"3.4110","1.5650","null","null","null","93.9670","2283","6.4210",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.0785","0.000","0.000","null","null","null","null","null",491044,34,"2"
"FF","2017-06-11","93.3","2.5334","6.2861","Robbie Ray",621446,592662,"null","foul",,,,,"2","null","R","R","L","ARI","MIL","S","null","null",0,0,2017,"-0.7802","1.5169","0.1554","3.4455","606115.00","null","null",1,5,"Top","null","null",,,543302,,"170611_213551",,,,,,,"3.4110","1.5650","null","null","null","93.0540","2298","6.1650",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.3345","0.000","0.000","null","null","null","null","null",491044,34,"1"
"CU","2017-06-11","80.4","2.9870","6.0046","Robbie Ray",502624,592662,"sac_bunt","hit_into_play",,,,,"13","Chase Anderson out on a sacrifice bunt, catcher Chris Herrmann to first baseman Paul Goldschmidt.   Orlando Arcia to 3rd.  ","R","R","L","ARI","MIL","X","2","ground_ball",0,2,2017,"0.0316","-0.1334","-0.3667","0.7724","null","606115.00","null",0,5,"Top","119.57","192.14",,,543302,,"170611_213453",,,,,,,"3.4110","1.5650","null","41.0","-39.0000","79.0030","2041","5.4680",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"55.0313","0.139","0.128","0.00",1,0,0,1,491044,33,"3"
"FF","2017-06-11","91.5","2.8349","5.9034","Robbie Ray",502624,592662,"null","foul_bunt",,,,,"9","null","R","R","L","ARI","MIL","S","null","null",0,1,2017,"-1.0622","1.2629","0.6892","1.9541","null","606115.00","null",0,5,"Top","null","null",,,543302,,"170611_213423",,,,,,,"3.4110","1.5650","null","null","null","90.9470","2256","6.1570",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.3427","0.000","0.000","null","null","null","null","null",491044,33,"2"
"CU","2017-06-11","78.1","2.9279","6.0380","Robbie Ray",502624,592662,"null","foul_bunt",,,,,"8","null","R","R","L","ARI","MIL","S","null","null",0,0,2017,"0.1355","-0.3249","0.2431","2.1177","null","606115.00","null",0,5,"Top","null","null",,,543302,,"170611_213324",,,,,,,"3.4110","1.5650","null","null","null","76.9120","1891","5.4360",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"55.0637","0.000","0.000","null","null","null","null","null",491044,33,"1"
"FF","2017-06-11","90.4","2.8911","5.9575","Robbie Ray",606115,592662,"double","hit_into_play_no_out",,,,,"1","Orlando Arcia doubles (9) on a ground ball to left fielder Daniel Descalso.  ","R","R","L","ARI","MIL","X","null","ground_ball",0,1,2017,"-0.7757","1.2998","-0.8019","3.2135","null","null","null",0,5,"Top","47.65","128.39",,,543302,,"170611_213243",,,,,,,"3.3710","1.5350","20","95.8","-9.6890","89.3600","2206","5.8210",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.6785","0.235","0.220","1.25",1,1,1,2,491044,32,"2"
"CU","2017-06-11","75.0","2.8662","6.1266","Robbie Ray",606115,592662,"null","called_strike",,,,,"3","null","R","R","L","ARI","MIL","S","null","null",0,0,2017,"0.5822","-0.3176","0.8222","3.2479","null","null","null",0,5,"Top","null","null",,,543302,,"170611_213228",,,,,,,"3.3710","1.5350","null","null","null","73.7190","1782","5.1430",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"55.3565","0.000","0.000","null","null","null","null","null",491044,32,"1"
"FT","2017-06-11","93.3","2.3868","5.8471","Robbie Ray",519299,592662,"strikeout","called_strike",,,,,"13","Eric Sogard called out on strikes.  ","R","L","L","ARI","MIL","S","null","null",1,2,2017,"-1.1559","1.2747","-0.9427","1.8403","null","541650.00","null",2,4,"Top","null","null",,,543302,,"170611_211803",,,,,,,"3.4900","1.6010","null","null","null","93.3220","2309","6.3360",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.1667","0.000","0.000","0.00",1,0,0,"null",491044,27,"4"
"CU","2017-06-11","85.1","2.5860","5.9013","Robbie Ray",519299,592662,"null","blocked_ball",,,,,"13","null","R","L","L","ARI","MIL","B","null","null",0,2,2017,"0.4053","-0.4485","-1.1161","-0.4357","null","541650.00","null",2,4,"Top","null","null",,,543302,,"170611_211735",,,,,,,"3.4900","1.6010","null","null","null","84.4140","2192","5.7950",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.7043","0.000","0.000","null","null","null","null","null",491044,27,"3"
"CU","2017-06-11","85.2","2.5968","5.9777","Robbie Ray",519299,592662,"null","swinging_strike_blocked",,,,,"13","null","R","L","L","ARI","MIL","S","null","null",0,1,2017,"0.3092","-0.6733","-1.0009","0.7828","null","541650.00","null",2,4,"Top","null","null",,,543302,,"170611_211647",,,,,,,"3.4900","1.6010","null","null","null","84.1260","2087","5.5580",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.9419","0.000","0.000","null","null","null","null","null",491044,27,"2"
