"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"CU","2017-04-22","71.1","-3.3671","5.8744","Jered Weaver",519317,450308,"field_out","hit_into_play",,,,,"9","Giancarlo Stanton pops out to shortstop Erick Aybar.  ","R","R","R","SD","MIA","X","6","popup",2,2,2017,"-0.4729","0.0387","0.7001","1.5129","null","null","null",1,4,"Top","113.53","157.00",,,595978,,"170423_012955",,,,,,,"3.8653","1.6014","null","80.0","69.0000","69.6390","2499","5.5010",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.9976","0.000","0.001","0.00",1,0,0,3,490359,24,"5"
"null","2017-04-22","null","null","null","Jered Weaver",592885,450308,"field_out","hit_into_play",,,,,"null","Christian Yelich pops out to shortstop Erick Aybar.  ","R","L","R","SD","MIA","X","6","popup",0,1,2017,"null","null","null","null","null","null","null",0,4,"Top","85.61","121.40",,,"null",,"null",,,,,,,"null","null","null","80.0","69.0000","null","null","null",490359,"null","null","null","null","null","null","null","null","null","null","0.000","0.001","0.00",1,0,0,3,490359,23,"2"
"CU","2017-04-22","71.8","-3.3222","5.8525","Jered Weaver",445988,450308,"field_out","hit_into_play",,,,,"8","Martin Prado grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","R","R","SD","MIA","X","5","ground_ball",2,2,2017,"-0.3856","0.2350","-0.0813","1.9318","null","543829.00","null",2,3,"Top","105.41","165.14",,,595978,,"170423_011832",,,,,,,"3.6943","1.5134","null","82.9","-20.6990","70.7450","2544","5.7300",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7689","0.075","0.069","0.00",1,0,0,2,490359,18,"5"
"SL","2017-04-22","79.5","-3.5364","5.9452","Jered Weaver",573185,450308,"field_out","hit_into_play",,,,,"14","Dan Straily grounds out to first baseman Wil Myers.  ","R","R","R","SD","MIA","X","3","ground_ball",1,2,2017,"0.0825","0.7189","0.8712","1.3237","null","null","null",1,3,"Top","148.05","162.60",,,595978,,"170423_011302",,,,,,,"3.8423","1.5894","7","64.0","-16.0840","78.2550","2489","5.5550",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.9433","0.058","0.055","0.00",1,0,0,2,490359,16,"4"
"SL","2017-04-22","79.7","-3.6096","5.7539","Jered Weaver",500743,450308,"field_out","hit_into_play",,,,,"14","Miguel Rojas grounds out softly, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","R","R","SD","MIA","X","5","ground_ball",2,2,2017,"-0.3926","0.1002","1.6936","1.4702","null","null","null",0,3,"Top","112.01","180.91",,,595978,,"170423_011149",,,,,,,"3.4888","1.6716","5","49.6","-51.7250","78.6730","2512","5.7180",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7805","0.153","0.139","0.00",1,0,0,1,490359,15,"5"
"FT","2017-04-22","83.5","-3.2587","6.0437","Jered Weaver",518618,450308,"double_play","hit_into_play",,,,,"13","Derek Dietrich lines into a double play, second baseman Yangervis Solarte to first baseman Wil Myers.   J.  T.   Realmuto doubled off 1st.  ","R","L","R","SD","MIA","X","4","line_drive",1,0,2017,"1.3753","1.4681","-0.8325","1.7598","null","null","592663.00",1,2,"Top","152.62","156.49",,,595978,,"170423_010243",,,,,,,"3.7870","1.5661","142","100.1","8.0260","82.6640","1947","5.9240",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5749","0.726","0.690","0.00",1,0,0,4,490359,11,"2"
"FF","2017-04-22","85.7","-3.2649","6.0079","Jered Weaver",592663,450308,"single","hit_into_play_no_out",,,,,"14","J.  T.   Realmuto singles on a ground ball to right fielder Hunter Renfroe.  ","R","R","R","SD","MIA","X","null","ground_ball",0,2,2017,"0.4698","1.3752","0.8916","2.0591","null","null","null",1,2,"Top","166.32","116.31",,,595978,,"170423_010112",,,,,,,"3.7863","1.5654","60","72.0","3.2330","84.7330","2224","5.8190",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.6799","0.185","0.174","0.90",1,1,0,2,490359,10,"3"
"CU","2017-04-22","71.7","-3.4091","5.9414","Jered Weaver",542303,450308,"field_out","hit_into_play",,,,,"9","Marcell Ozuna flies out to center fielder Manuel Margot.  ","R","R","R","SD","MIA","X","8","fly_ball",1,2,2017,"-0.2296","-0.0780","0.5613","1.6367","null","null","null",0,2,"Top","142.05","87.40",,,595978,,"170423_010000",,,,,,,"3.7863","1.5654","270","90.1","49.2360","70.3040","2564","5.5820",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.9165","0.006","0.008","0.00",1,0,0,3,490359,9,"4"
"FF","2017-04-22","84.9","-3.3253","6.1677","Jered Weaver",519317,450308,"home_run","hit_into_play_score",,,,,"5","Giancarlo Stanton homers (6) on a line drive to left center field.  ","R","R","R","SD","MIA","X","null","line_drive",0,0,2017,"0.8316","1.4747","0.0733","2.9509","null","null","null",0,2,"Top","19.31","76.28",,,595978,,"170423_005827",,,,,,,"4.0313","1.6774","381","107.1","19.5360","83.6390","2260","5.6170",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.8814","0.855","1.341","2.00",1,0,3,6,490359,8,"1"
"FF","2017-04-22","86.3","-3.2976","6.0718","Jered Weaver",445988,450308,"field_out","hit_into_play",,,,,"7","Martin Prado grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","R","R","SD","MIA","X","5","ground_ball",3,2,2017,"0.8904","1.7012","-0.4007","1.7661","null","null","null",1,1,"Top","103.38","168.70",,,595978,,"170423_004544",,,,,,,"3.7463","1.5354","16","99.3","-7.6870","84.6820","2280","5.8340",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.6642","0.293","0.272","0.00",1,0,0,2,490359,2,"7"
"FF","2017-04-22","83.7","-3.2606","6.1376","Jered Weaver",543829,450308,"field_out","hit_into_play",,,,,"4","Dee Gordon flies out to right fielder Hunter Renfroe.  ","R","L","R","SD","MIA","X","9","fly_ball",1,0,2017,"1.1816","1.6342","-0.3149","2.3067","null","null","null",0,1,"Top","184.89","68.16",,,595978,,"170423_004315",,,,,,,"3.6943","1.5134","340","91.7","37.9810","82.1670","2083","5.7270",490359,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7720","0.041","0.068","0.00",1,0,0,3,490359,1,"2"
"FF","2017-04-17","84.2","-3.1353","6.6203","Jered Weaver",611177,450308,"field_out","hit_into_play",,,,,"3","Adonis Garcia grounds out, shortstop Luis Sardinas to first baseman Wil Myers.  ","R","R","R","ATL","SD","X","6","ground_ball",0,0,2017,"0.1632","1.8973","0.6903","3.2729","518692.00","null","null",2,6,"Bot","125.07","197.27",,,595978,,"170418_011205",,,,,,,"3.8940","1.5651","17","99.6","-11.1970","82.6310","2042","5.6930",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.8071","0.266","0.246","0.00",1,0,0,2,490292,49,"1"
"CH","2017-04-17","74.4","-3.3374","5.7295","Jered Weaver",408252,450308,"field_out","hit_into_play",,,,,"7","Brandon Phillips pops out to first baseman Wil Myers.  ","R","R","R","ATL","SD","X","3","popup",1,0,2017,"1.3112","0.7447","-0.3232","2.0712","518692.00","null","null",1,6,"Bot","136.49","139.96",,,595978,,"170418_011124",,,,,,,"3.9875","1.6173","150","83.7","75.3250","73.8150","1786","5.9320",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.5687","0.002","0.003","0.00",1,0,0,3,490292,48,"2"
"FT","2017-04-17","82.4","-3.2254","6.3106","Jered Weaver",455976,450308,"field_out","hit_into_play",,,,,"7","Nick Markakis grounds out, pitcher Jered Weaver to shortstop Luis Sardinas to first baseman Wil Myers.   Freddie Freeman to 3rd.  ","R","L","R","ATL","SD","X","1","ground_ball",0,0,2017,"1.0448","1.0703","-0.4850","2.1432","null","518692.00","null",0,6,"Bot","126.10","200.86",,,595978,,"170418_011007",,,,,,,"4.0309","1.6499","8","72.3","-19.2260","81.2860","2012","5.6090",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.8914","0.050","0.047","0.00",1,0,0,2,490292,47,"1"
"CH","2017-04-17","75.4","-3.3478","6.4781","Jered Weaver",518692,450308,"double","hit_into_play_no_out",,,,,"9","Freddie Freeman doubles (4) on a sharp line drive to second baseman Yangervis Solarte.  ","R","L","R","ATL","SD","X","null","line_drive",2,2,2017,"0.5791","2.0475","0.6956","1.9890","null","null","null",0,6,"Bot","222.43","86.75",,,595978,,"170418_010907",,,,,,,"4.2092","1.7760","348","100.4","26.6910","73.8630","1777","5.6600",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.8403","0.651","1.153","1.25",1,1,1,6,490292,46,"5"
"FF","2017-04-17","83.3","-3.2063","6.3156","Jered Weaver",621020,450308,"field_out","hit_into_play",,,,,"6","Dansby Swanson lines out sharply to center fielder Manuel Margot.  ","R","R","R","ATL","SD","X","8","line_drive",0,0,2017,"0.4168","1.6085","0.6952","2.8163","null","null","542255.00",2,5,"Bot","133.44","83.65",,,595978,,"170418_005730",,,,,,,"4.0310","1.6499","344","100.3","18.7280","82.0610","2251","5.6830",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.8173","0.492","0.631","0.00",1,0,0,5,490292,41,"1"
"CU","2017-04-17","70.8","-3.3203","6.2517","Jered Weaver",542255,450308,"single","hit_into_play_no_out",,,,,"11","Ender Inciarte singles on a line drive to right fielder Hunter Renfroe.  ","R","L","R","ATL","SD","X","null","line_drive",1,0,2017,"-0.4609","0.0255","-0.9240","3.3288","null","null","null",2,5,"Bot","168.34","115.02",,,"null",,"170418_005540",,,,,,,"3.9310","1.5934","226","91.4","16.9095","null","2382","5.5209",490292,"null","null","null","null","null","null","null","null","null","54.9798","0.583","0.586","0.90",1,1,0,4,490292,40,"2"
"FT","2017-04-17","84.2","-3.2468","6.3379","Jered Weaver",448802,450308,"field_out","hit_into_play",,,,,"13","Jaime Garcia grounds out, shortstop Luis Sardinas to first baseman Wil Myers.  ","R","L","R","ATL","SD","X","6","ground_ball",2,1,2017,"1.2185","1.4889","-1.1040","1.2212","null","null","null",1,5,"Bot","124.89","196.58",,,595978,,"170418_005444",,,,,,,"4.0918","1.6760","19","78.2","-3.0430","83.1950","2032","5.9510",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.5490","0.147","0.137","0.00",1,0,0,2,490292,39,"4"
"FT","2017-04-17","80.3","-3.2794","6.4240","Jered Weaver",607054,450308,"field_out","hit_into_play",,,,,"4","Jace Peterson grounds out softly, catcher Austin Hedges to first baseman Wil Myers.  ","R","L","R","ATL","SD","X","2","ground_ball",2,1,2017,"0.8687","1.6422","-0.4541","2.4804","null","null","null",0,5,"Bot","124.30","198.06",,,595978,,"170418_005315",,,,,,,"3.9897","1.6200","null","82.9","-20.6990","79.0910","1980","5.7610",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.7387","0.075","0.069","0.00",1,0,0,2,490292,38,"4"
"CU","2017-04-17","73.7","-3.0717","6.0955","Jered Weaver",435559,450308,"grounded_into_double_play","hit_into_play",,,,,"14","Kurt Suzuki grounds into a double play, shortstop Luis Sardinas to second baseman Yangervis Solarte to first baseman Wil Myers.   Adonis Garcia out at 2nd.  ","R","R","R","ATL","SD","X","6","ground_ball",0,1,2017,"-1.2869","0.0215","0.9981","1.7013","null","null","611177.00",1,4,"Bot","118.32","169.48",,,595978,,"170418_004412",,,,,,,"3.9310","1.5934","83","75.3","6.3810","72.6720","null","5.6690",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.8311","0.280","0.263","0.00",1,0,0,2,490292,34,"2"
"SL","2017-04-17","80.7","-3.4448","5.8557","Jered Weaver",611177,450308,"single","hit_into_play_no_out",,,,,"14","Adonis Garcia singles on a line drive to center fielder Manuel Margot.  ","R","R","R","ATL","SD","X","null","line_drive",0,2,2017,"-0.8748","0.6395","1.0759","2.6754","null","null","null",1,4,"Bot","130.58","134.70",,,595978,,"170418_004301",,,,,,,"3.8941","1.5652","160","81.4","12.1130","80.2350","2537","5.8890",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.6107","0.660","0.615","0.90",1,1,0,4,490292,33,"3"
"FF","2017-04-17","84.7","-3.1380","6.2832","Jered Weaver",408252,450308,"field_out","hit_into_play",,,,,"4","Brandon Phillips grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","R","R","ATL","SD","X","5","ground_ball",1,0,2017,"0.4374","1.4932","-0.4300","2.4053","null","null","null",0,4,"Bot","120.45","197.24",,,595978,,"170418_004155",,,,,,,"3.9875","1.6173","22","88.4","-5.8170","83.1850","2307","5.5230",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.9768","0.211","0.199","0.00",1,0,0,2,490292,32,"2"
"CU","2017-04-17","73.2","-3.3150","6.1905","Jered Weaver",518692,450308,"home_run","hit_into_play_score",,,,,"4","Freddie Freeman homers (4) on a fly ball to right center field.    Dansby Swanson scores.  ","R","L","R","ATL","SD","X","null","fly_ball",1,1,2017,"-0.3577","0.4899","-0.7568","2.8038","null","null","621020.00",2,3,"Bot","204.48","53.65",,,595978,,"170418_002702",,,,,,,"4.2273","1.7941","408","100.5","31.6430","72.1690","2420","5.4960",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"55.0039","0.519","0.981","2.00",1,0,3,6,490292,26,"3"
"CH","2017-04-17","76.3","-3.2183","6.0360","Jered Weaver",621020,450308,"force_out","hit_into_play",,,,,"6","Dansby Swanson grounds into a force out, shortstop Luis Sardinas to second baseman Yangervis Solarte.   Ender Inciarte out at 2nd.    Dansby Swanson to 1st.  ","R","R","R","ATL","SD","X","6","ground_ball",0,0,2017,"0.7580","0.7084","0.3747","2.7833","null","null","542255.00",1,3,"Bot","103.50","151.79",,,595978,,"170418_002458",,,,,,,"4.0491","1.6680","14","89.2","-12.5000","75.9490","1945","5.9620",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.5381","0.148","0.138","0.00",1,0,0,2,490292,25,"1"
"FF","2017-04-17","83.3","-3.0640","6.3575","Jered Weaver",542255,450308,"single","hit_into_play_no_out",,,,,"6","Ender Inciarte singles on a line drive to left fielder Travis Jankowski.  ","R","L","R","ATL","SD","X","null","line_drive",0,1,2017,"0.3513","1.2810","0.3203","2.5881","null","null","null",1,3,"Bot","86.24","98.40",,,595978,,"170418_002356",,,,,,,"3.9491","1.6115","null","90.4","14.6000","82.4430","2183","6.0550",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.4454","0.812","0.785","0.90",1,1,0,4,490292,24,"2"
"CU","2017-04-17","71.5","-3.2779","6.1014","Jered Weaver",448802,450308,"field_out","hit_into_play",,,,,"13","Jaime Garcia grounds out, second baseman Yangervis Solarte to first baseman Wil Myers.  ","R","L","R","ATL","SD","X","4","ground_ball",0,1,2017,"-0.6335","-0.4939","-0.1274","1.0317","null","null","null",0,3,"Bot","128.39","197.98",,,595978,,"170418_002305",,,,,,,"4.1143","1.6995","17","92.0","-5.4360","70.7780","2453","5.5370",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.9631","0.269","0.251","0.00",1,0,0,2,490292,23,"2"
"null","2017-04-17","84.8","-3.2627","6.3321","Jered Weaver",607054,450308,"field_out","hit_into_play",,,,,"4","Jace Peterson grounds out softly to first baseman Wil Myers.  ","R","L","R","ATL","SD","X","3","ground_ball",1,0,2017,"0.8833","1.3085","-0.3334","2.3953","null","null","null",2,2,"Bot","126.60","202.83",,,595978,,"170418_001307",,,,,,,"3.4497","1.5919","5","53.1","-42.6400","83.6490","2187","5.7140",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.7859","0.109","0.099","0.00",1,0,0,1,490292,19,"2"
"FF","2017-04-17","86.2","-3.2656","6.2530","Jered Weaver",435559,450308,"field_out","hit_into_play_score",,,,,"6","Kurt Suzuki grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.   Brandon Phillips scores.  ","R","R","R","ATL","SD","X","5","ground_ball",0,1,2017,"0.2005","1.1456","0.2992","2.8727","408252.00","null","null",1,2,"Bot","125.03","201.68",,,595978,,"170418_001212",,,,,,,"3.9491","1.6115","7","86.9","-29.0290","85.4900","2216","5.7880",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.7117","0.062","0.058","0.00",1,0,0,2,490292,18,"2"
"FF","2017-04-17","87.0","-3.0447","6.3180","Jered Weaver",611177,450308,"field_out","hit_into_play",,,,,"9","Adonis Garcia flies out to right fielder Hunter Renfroe.   Brandon Phillips to 3rd.  ","R","R","R","ATL","SD","X","9","fly_ball",0,2,2017,"-0.0680","1.5168","0.4393","2.1800","null","408252.00","null",0,2,"Bot","213.58","87.97",,,595978,,"170418_001052",,,,,,,"3.9122","1.5833","333","94.1","31.2110","85.3380","2312","5.5340",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.9666","0.199","0.331","0.00",1,0,0,3,490292,17,"3"
"SL","2017-04-17","80.0","-3.3406","6.1317","Jered Weaver",408252,450308,"single","hit_into_play_no_out",,,,,"14","Brandon Phillips singles on a ground ball to shortstop Luis Sardinas.  Brandon Phillips advances to 2nd, on a throwing error by shortstop Luis Sardinas.  ","R","R","R","ATL","SD","X","null","ground_ball",0,2,2017,"-0.7905","0.4579","1.1796","2.6998","null","null","null",0,2,"Bot","126.41","202.71",,,595978,,"170418_000820",,,,,,,"4.0056","1.6354","5","79.2","-35.0490","79.2020","2525","5.8430",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.6569","0.052","0.049","0.90",1,1,0,2,490292,16,"3"
"FT","2017-04-17","83.0","-3.1792","6.1949","Jered Weaver",518692,450308,"double","hit_into_play_no_out",,,,,"5","Freddie Freeman doubles (3) on a sharp line drive to center fielder Manuel Margot.  ","R","L","R","ATL","SD","X","null","line_drive",1,0,2017,"0.8127","0.8246","-0.1819","2.8365","null","null","null",2,1,"Bot","167.62","53.87",,,595978,,"170417_235450",,,,,,,"4.2273","1.7941","357","107.1","23.7250","83.0260","2038","6.2270",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"54.2728","0.957","1.798","1.25",1,1,1,6,490292,10,"2"
"FT","2017-04-17","84.7","-3.2493","6.3369","Jered Weaver",542255,450308,"field_out","hit_into_play",,,,,"7","Ender Inciarte grounds out to first baseman Wil Myers.  ","R","L","R","ATL","SD","X","3","ground_ball",0,1,2017,"1.2502","0.6000","-0.4435","1.6159","null","null","null",0,1,"Bot","132.05","191.43",,,595978,,"170417_235203",,,,,,,"3.9491","1.6115","34","89.1","-0.2810","83.4740","2069","5.3240",490292,450308,595978,571976,500208,572114,596143,608671,622534,592669,"55.1765","0.339","0.320","0.00",1,0,0,2,490292,8,"2"
"CH","2017-04-11","77.1","-3.7007","6.1000","Jered Weaver",471865,450308,"field_out","hit_into_play",,,,,"8","Carlos Gonzalez grounds out, second baseman Yangervis Solarte to first baseman Wil Myers.  ","R","L","R","COL","SD","X","4","ground_ball",0,1,2017,"0.4640","1.0084","-0.2674","2.0304","null","null","null",2,6,"Bot","148.77","158.99",,,595978,,"170412_020640",,,,,,,"3.7860","1.5650","null","82.9","-20.6990","76.6340","1856","5.9860",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5139","0.075","0.069","0.00",1,0,0,2,490212,43,"2"
"SL","2017-04-11","79.4","-3.5500","6.0644","Jered Weaver",518934,450308,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out, shortstop Erick Aybar to first baseman Wil Myers.  ","R","R","R","COL","SD","X","6","ground_ball",0,1,2017,"-0.4422","0.9112","0.4088","1.6086","null","null","null",1,6,"Bot","114.34","158.65",,,595978,,"170412_020535",,,,,,,"3.9240","1.6270","109","72.5","8.6460","78.8680","2470","5.7510",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7496","0.302","0.280","0.00",1,0,0,2,490212,42,"2"
"SL","2017-04-11","78.0","-3.6657","6.0756","Jered Weaver",453568,450308,"home_run","hit_into_play_score",,,,,"9","Charlie Blackmon homers (2) on a fly ball to center field.  ","R","L","R","COL","SD","X","null","fly_ball",1,2,2017,"-0.3320","0.2556","0.4456","2.0417","null","null","null",1,6,"Bot","140.17","7.00",,,595978,,"170412_020433",,,,,,,"3.7860","1.5650","458","104.2","25.6470","77.7970","2390","5.7740",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7259","0.890","1.676","2.00",1,0,3,6,490212,41,"4"
"FF","2017-04-11","82.3","-3.5312","6.2685","Jered Weaver",547172,450308,"field_out","hit_into_play",,,,,"4","Tony Wolters grounds out to first baseman Wil Myers.  ","R","L","R","COL","SD","X","3","ground_ball",0,0,2017,"0.0860","1.2392","-0.6573","2.9364","null","null","null",2,5,"Bot","134.47","189.86",,,595978,,"170412_014817",,,,,,,"3.6760","1.5040","39","71.9","-0.8360","81.8550","1996","5.7820",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7186","0.121","0.113","0.00",1,0,0,2,490212,34,"1"
"FT","2017-04-11","82.7","-3.2150","6.2873","Jered Weaver",448602,450308,"field_out","hit_into_play",,,,,"6","Mark Reynolds flies out to center fielder Manuel Margot.  ","R","R","R","COL","SD","X","8","fly_ball",1,0,2017,"0.4399","1.3576","0.5108","2.8648","null","null","null",0,5,"Bot","102.41","73.16",,,595978,,"170412_014611",,,,,,,"3.8420","1.5890","305","90.3","47.6900","82.6670","2187","6.2000",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.3001","0.007","0.008","0.00",1,0,0,3,490212,32,"2"
"CH","2017-04-11","77.8","-3.5047","6.2862","Jered Weaver",467827,450308,"field_out","hit_into_play",,,,,"5","Gerardo Parra grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","L","R","COL","SD","X","5","ground_ball",0,0,2017,"0.2883","1.6647","-0.2507","2.4143","null","null","null",2,4,"Bot","129.92","185.89",,,595978,,"170412_013702",,,,,,,"3.6940","1.5130","44","77.6","0.1260","77.5790","1898","6.0890",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.4108","0.188","0.177","0.00",1,0,0,2,490212,28,"1"
"CU","2017-04-11","73.2","-3.3983","6.3545","Jered Weaver",571448,450308,"field_out","hit_into_play",,,,,"14","Nolan Arenado grounds out to first baseman Wil Myers.  ","R","R","R","COL","SD","X","3","ground_ball",1,2,2017,"-0.5828","0.3453","0.9354","0.9923","null","null","null",1,4,"Bot","142.71","174.14",,,595978,,"170412_013617",,,,,,,"3.8420","1.5890","null","82.9","-20.6990","72.0280","2593","5.4440",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"55.0562","0.075","0.069","0.00",1,0,0,2,490212,27,"4"
"FF","2017-04-11","83.0","-3.3476","6.4370","Jered Weaver",471865,450308,"home_run","hit_into_play_score",,,,,"5","Carlos Gonzalez homers (1) on a fly ball to right center field.  ","R","L","R","COL","SD","X","null","fly_ball",0,0,2017,"0.1666","1.6627","-0.0613","2.6063","null","null","null",1,4,"Bot","248.00","66.85",,,595978,,"170412_013414",,,,,,,"3.7860","1.5650","392","98.7","28.7450","82.2970","1924","5.9470",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5531","0.542","0.975","2.00",1,0,3,6,490212,26,"1"
"FF","2017-04-11","84.4","-3.3415","6.4508","Jered Weaver",518934,450308,"field_out","hit_into_play",,,,,"11","DJ LeMahieu flies out to left fielder Travis Jankowski.  ","R","R","R","COL","SD","X","7","fly_ball",1,2,2017,"-0.4604","1.8012","-1.0190","3.0578","null","null","null",0,4,"Bot","51.73","65.15",,,595978,,"170412_013329",,,,,,,"3.9240","1.6270","361","89.9","35.1540","83.3390","2196","5.5790",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.9213","0.045","0.069","0.00",1,0,0,3,490212,25,"4"
"CH","2017-04-11","77.0","-3.3927","6.1339","Jered Weaver",453568,450308,"field_out","hit_into_play",,,,,"13","Charlie Blackmon pops out to shortstop Erick Aybar.  ","R","L","R","COL","SD","X","6","popup",1,2,2017,"0.3654","1.3271","-0.1572","1.2524","null","547172.00","null",2,3,"Bot","99.67","119.77",,,595978,,"170412_012247",,,,,,,"3.7860","1.5650","203","74.8","59.7410","76.8230","1916","6.2160",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.2842","0.011","0.013","0.00",1,0,0,3,490212,20,"4"
"FF","2017-04-11","83.9","-3.6202","6.1260","Jered Weaver",547172,450308,"double","hit_into_play_no_out",,,,,"4","Tony Wolters doubles (1) on a line drive to left fielder Travis Jankowski.  ","R","L","R","COL","SD","X","null","line_drive",3,1,2017,"0.0592","0.9757","-0.3108","2.5312","null","null","null",1,3,"Bot","74.31","128.32",,,595978,,"170412_011860",,,,,,,"3.7460","1.5350","212","95.8","12.0590","83.8680","2079","5.9250",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5756","0.849","0.829","1.25",1,1,1,4,490212,18,"5"
"CH","2017-04-11","79.7","-3.5601","6.1794","Jered Weaver",467827,450308,"field_out","hit_into_play",,,,,"5","Gerardo Parra grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","L","R","COL","SD","X","5","ground_ball",1,1,2017,"0.5674","1.5148","0.0897","2.4130","null","null","null",1,2,"Bot","143.32","155.96",,,595978,,"170412_010740",,,,,,,"3.6940","1.5130","null","82.9","-20.6990","79.5300","1951","5.9940",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5058","0.075","0.069","0.00",1,0,0,2,490212,12,"3"
"SL","2017-04-11","80.5","-3.5543","6.0305","Jered Weaver",571448,450308,"field_out","hit_into_play",,,,,"6","Nolan Arenado flies out to center fielder Manuel Margot.  ","R","R","R","COL","SD","X","8","fly_ball",1,1,2017,"-0.3858","0.5228","0.3667","2.4389","null","null","null",0,2,"Bot","152.70","38.49",,,595978,,"170412_010617",,,,,,,"3.8420","1.5890","384","96.3","35.8290","80.6530","2565","5.8200",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.6807","0.156","0.287","0.00",1,0,0,3,490212,11,"3"
"CU","2017-04-11","72.5","-3.3644","6.2878","Jered Weaver",471865,450308,"field_out","hit_into_play",,,,,"6","Carlos Gonzalez pops out to second baseman Yangervis Solarte in foul territory.  ","R","L","R","COL","SD","X","4","popup",3,2,2017,"-0.6662","0.0713","0.5653","2.7944","null","null","null",2,1,"Bot","179.07","160.81",,,595978,,"170412_005655",,,,,,,"3.9240","1.6270","null","80.0","69.0000","72.0890","2353","5.6800",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.8202","0.000","0.001","0.00",1,0,0,3,490212,7,"6"
