pitch_type,pitch_id,game_date,start_speed,x0,z0,player_name,batter,pitcher,events,description,spin_dir,spin_rate,break_angle,break_length,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,px,pz,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs,tfs_zulu,catcher,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,hit_speed,hit_angle,effective_speed,release_spin_rate,release_extension,game_pk
SI,258,2017-04-03,96.31,-0.259730711488357,6.36358566639977,Noah Syndergaard,611177,592789,Groundout,Called Strike,216.32,2828.221,50.2,4,14,Adonis Garcia grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,S,1,4,1,0,2017,-8.151246398444831,11.088219251428548,0.82902635692417,2.14226017496573,null,null,null,1,5,top,131.21,183.83,183517,2017-04-03T18:35:17Z,425784,427269,170403_183522,5.93,-139.864277531493,-9.81,-16.15,31.49,-10.21,3.37,1.54,null,null,null,96.24,2201,6.36,490098
SI,259,2017-04-03,94.99,-0.637489730157271,6.37802904669231,Noah Syndergaard,611177,592789,Groundout,Ball,216.231,2700.605,50.1,4.3,11,Adonis Garcia grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,B,1,4,1,1,2017,-8.130912069039228,11.09642601803334,-2.38346978297379,2.999752728586,null,null,null,1,5,top,131.21,183.83,183531,2017-04-03T18:35:31Z,425784,427269,170403_183532,-1.97,-138.149799639594,-7.1,-15.2,31.74,-11.43,3.37,1.54,null,null,null,94.46,2168,6.08,490098
SL,260,2017-04-03,90.9,-0.419532049781578,6.36315228688814,Noah Syndergaard,611177,592789,Groundout,Foul Tip,184.874,834.043,0.3,5.9,9,Adonis Garcia grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,S,1,4,2,1,2017,-0.362347436281477,4.247986554059736,0.568686672963851,1.78734906381241,null,null,null,1,5,top,131.21,183.83,183547,2017-04-03T18:35:47Z,425784,427269,170403_183552,2.71,-132.262773016807,-7.29,-0.65,26.41,-24.6,3.37,1.54,null,null,null,90.87,2060,6.13,490098
SL,261,2017-04-03,90.46,-0.521914534560604,6.35211368242854,Noah Syndergaard,611177,592789,Groundout,In play out(s),162.79,1204.906,-9.3,5.4,14,Adonis Garcia grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,X,1,4,2,2,2017,1.8270080168443799,5.897770313852112,0.965549981813993,1.59354567934047,null,null,null,1,5,top,131.21,183.83,183608,2017-04-03T18:36:08Z,425784,427269,170403_183614,3.26,-131.571505263056,-8.24,3.23,25.4,-21.74,3.37,1.54,55,84.7,-13.33,90.32,2102,6.03,490098
CU,257,2017-04-03,82.58,-0.657319473313849,6.42205157489931,Noah Syndergaard,611177,592789,Groundout,Ball,114.898,620.411,-8.5,8.7,13,Adonis Garcia grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,B,1,4,0,0,2017,3.228245588258088,1.498341420519012,-0.239497524516169,1.52947363139917,null,null,null,1,5,top,131.21,183.83,183459,2017-04-03T18:34:59Z,425784,427269,170403_183501,0.01,-120.20675199201,-5.29,4.66,23.16,-30.01,3.37,1.54,null,null,null,81.57,2216,5.56,490098
SI,10,2017-04-03,97.72,-0.504670844926456,6.49028665808617,Noah Syndergaard,621020,592789,Groundout,In play out(s),226.366,2398.602,43.5,4.7,11,Dansby Swanson grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,X,1,4,1,0,2017,-8.23988064403536,7.855779986055456,-0.767161518601717,2.94289577185074,null,null,null,1,1,top,129.38,180.26,171547,2017-04-03T17:15:47Z,425784,427269,,2.28,-142.277436058488,-7.17,-17.03,30.2,-15.94,3.32,1.51,54,72.5,-24.04,98.27,2042,6.4,490098
SI,9,2017-04-03,99.2,-0.43948154903663,6.38520751581143,Noah Syndergaard,621020,592789,Groundout,Ball,235.472,2799.943,49,5.6,8,Dansby Swanson grounds out pitcher Noah Syndergaard to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,B,1,4,0,0,2017,-10.93567446040006,7.523461798553772,-0.002476174224560,1.7217349128322,null,null,null,1,1,top,129.38,180.26,171526,2017-04-03T17:15:26Z,425784,427269,,5.27,-144.028802378484,-10.35,-22.9,34.41,-16.42,3.32,1.51,null,null,null,98.82,2216,6.27,490098
SL,59,2017-04-03,92.11,-0.430924399474356,6.41885227846138,Noah Syndergaard,461314,592789,Groundout,Swinging Strike,167.62,795.845,-5.1,5.9,14,Matt Kemp grounds out second baseman Neil Walker to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,S,4,4,1,0,2017,0.8609683146497376,3.921923830441056,1.28966835131715,1.6927150215239,null,null,null,0,2,top,133.5,142.88,173308,2017-04-03T17:33:08Z,425784,427269,170403_173313,4.27,-133.968141114553,-7.83,1.58,27.02,-25,3.65,1.75,null,null,null,92.02,2079,6.11,490098
SI,60,2017-04-03,97.73,-0.361019714513855,6.36091363081153,Noah Syndergaard,461314,592789,Groundout,Swinging Strike,222.447,2710.111,48.4,4.6,13,Matt Kemp grounds out second baseman Neil Walker to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,S,4,4,1,1,2017,-8.806310977249705,9.628012685230752,-0.463765867773986,1.3853677232347,null,null,null,0,2,top,133.5,142.88,173325,2017-04-03T17:33:25Z,425784,427269,170403_173329,2.91,-141.841327525671,-11.66,-17.88,33.42,-12.62,3.65,1.75,null,null,null,97.23,2153,6.22,490098
SI,61,2017-04-03,98.76,-0.420750856300489,6.46832253435765,Noah Syndergaard,461314,592789,Groundout,Ball,217.204,2840.64,55.1,4.1,11,Matt Kemp grounds out second baseman Neil Walker to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,B,4,4,1,2,2017,-8.229762548057856,10.84022420151786,-1.44433221813316,2.96428135703731,null,null,null,0,2,top,133.5,142.88,173342,2017-04-03T17:33:42Z,425784,427269,170403_173346,0.12,-143.546830952711,-8.15,-17,36.42,-9.79,3.65,1.75,null,null,null,98.07,2146,6.18,490098
SL,62,2017-04-03,92.38,-0.302090165644032,6.4626197491071,Noah Syndergaard,461314,592789,Groundout,In play out(s),155.044,891.291,-9,5.9,14,Matt Kemp grounds out second baseman Neil Walker to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,X,4,4,2,2,2017,1.903202451845352,4.089416203867872,1.22677955202721,1.90365362666324,null,null,null,0,2,top,133.5,142.88,173359,2017-04-03T17:33:59Z,425784,427269,170403_173412,3.4,-134.398691284606,-7.45,3.48,28.91,-24.69,3.65,1.75,147,89.8,-4.36,92.51,2021,6.36,490098
SI,58,2017-04-03,97.1,-0.618316834135707,6.30999243274568,Noah Syndergaard,461314,592789,Groundout,Ball,221.571,2961.961,55.1,4.6,13,Matt Kemp grounds out second baseman Neil Walker to first baseman Lucas Duda.  ,R ,R,R,NYM,ATL,B,4,4,0,0,2017,-9.509299195133051,10.721213146209047,-1.45203221347827,1.68509937653218,null,null,null,0,2,top,133.5,142.88,173249,2017-04-03T17:32:49Z,425784,427269,170403_173254,1.12,-140.996938317519,-10.95,-19.1,32.71,-10.64,3.65,1.75,null,null,null,96.55,2009,6.14,490098
