"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"FF","2017-04-26","96.3","-2.8243","6.3143","DJ LeMahieu",518934,595014,"null","ball",,,,,"12","null","R","R","R","COL","WSH","B","null","null",2,2,2017,"0.7719","1.0161","0.3768","3.9129","null","null","null",2,7,"Bot","null","null",,,446653,,"170427_032457",,,,,,,"3.4900","1.6010","null","null","null","95.1260","2551","5.4170",490419,595014,446653,475582,502517,543685,607208,594809,572191,547180,"55.0948","0.000","0.000","null","null","null","null"
"SL","2017-04-26","88.3","-2.7905","6.4021","DJ LeMahieu",518934,595014,"null","ball",,,,,"14","null","R","R","R","COL","WSH","B","null","null",1,2,2017,"-0.4555","0.0265","1.5819","0.6597","null","null","null",2,7,"Bot","null","null",,,446653,,"170427_032431",,,,,,,"3.1549","1.5995","null","null","null","86.1560","2614","4.9490",490419,595014,446653,475582,502517,543685,607208,594809,572191,547180,"55.5514","0.000","0.000","null","null","null","null"
"FF","2017-04-26","96.4","-2.6288","6.5073","DJ LeMahieu",518934,595014,"null","foul",,,,,"11","null","R","R","R","COL","WSH","S","null","null",1,2,2017,"0.1816","1.2695","-0.5422","3.6539","null","null","null",2,7,"Bot","null","null",,,446653,,"170427_032356",,,,,,,"3.4900","1.6010","null","null","null","94.3950","2565","4.9870",490419,595014,446653,475582,502517,543685,607208,594809,572191,547180,"55.5184","0.000","0.000","null","null","null","null"
"FF","2017-04-26","96.8","-2.6046","6.5238","DJ LeMahieu",518934,595014,"null","ball",,,,,"14","null","R","R","R","COL","WSH","B","null","null",0,2,2017,"0.8334","1.2025","1.0490","1.7203","null","null","null",2,7,"Bot","null","null",,,446653,,"170427_032327",,,,,,,"3.4900","1.6010","null","null","null","95.6020","2551","5.4320",490419,595014,446653,475582,502517,543685,607208,594809,572191,547180,"55.0774","0.000","0.000","null","null","null","null"
"FF","2017-04-26","96.6","-2.8321","6.3529","DJ LeMahieu",518934,595014,"null","foul",,,,,"12","null","R","R","R","COL","WSH","S","null","null",0,1,2017,"0.7501","1.0523","0.0324","3.6871","null","null","null",2,7,"Bot","null","null",,,446653,,"170427_032254",,,,,,,"3.4900","1.6010","null","null","null","95.7820","2424","5.8080",490419,595014,446653,475582,502517,543685,607208,594809,572191,547180,"54.6969","0.000","0.000","null","null","null","null"
"SL","2017-04-26","88.5","-2.7153","6.5589","DJ LeMahieu",518934,595014,"null","called_strike",,,,,"6","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"-0.3860","0.2483","0.3858","2.2130","null","null","null",2,7,"Bot","null","null",,,446653,,"170427_032233",,,,,,,"3.4900","1.6010","null","null","null","86.2400","2296","4.7300",490419,595014,446653,475582,502517,543685,607208,594809,572191,547180,"55.7787","0.000","0.000","null","null","null","null"
"SL","2017-04-26","86.5","-3.1596","5.7273","DJ LeMahieu",518934,543699,"walk","ball",,,,,"14","DJ LeMahieu walks.   Tony Wolters scores.    Cristhian Adames to 3rd.    Charlie Blackmon to 2nd.  ","R","R","R","COL","WSH","B","null","null",3,2,2017,"-0.3354","0.5622","1.3034","2.0076","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_023126",,,,,,,"3.4900","1.6010","null","null","null","86.2450","2297","6.0350",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.4650","0.000","0.000","0.70",1,0,0
"FT","2017-04-26","93.3","-3.0470","5.6996","DJ LeMahieu",518934,543699,"null","foul",,,,,"2","null","R","R","R","COL","WSH","S","null","null",3,2,2017,"0.8750","1.2149","0.1511","3.2716","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_023046",,,,,,,"3.4900","1.6010","null","null","null","92.8170","2006","5.8670",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6381","0.000","0.000","null","null","null","null"
"FT","2017-04-26","93.7","-2.8688","5.8426","DJ LeMahieu",518934,543699,"null","ball",,,,,"12","null","R","R","R","COL","WSH","B","null","null",2,2,2017,"0.8181","1.1769","1.0875","2.7178","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_023015",,,,,,,"3.4900","1.6010","null","null","null","92.8630","1945","5.7900",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.7123","0.000","0.000","null","null","null","null"
"FF","2017-04-26","91.0","-2.6552","6.1096","DJ LeMahieu",518934,543699,"null","ball",,,,,"11","null","R","R","R","COL","WSH","B","null","null",1,2,2017,"0.1395","1.7094","-0.6788","6.1720","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_022940",,,,,,,"3.4900","1.6010","null","null","null","90.3420","1942","5.7220",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.7871","0.000","0.000","null","null","null","null"
"FT","2017-04-26","94.0","-2.8136","5.7889","DJ LeMahieu",518934,543699,"null","called_strike",,,,,"9","null","R","R","R","COL","WSH","S","null","null",1,1,2017,"1.1291","1.0939","0.4529","2.0124","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_022919",,,,,,,"3.2599","1.5593","null","null","null","93.6410","2135","5.9410",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.5596","0.000","0.000","null","null","null","null"
"SL","2017-04-26","85.8","-3.2183","5.7114","DJ LeMahieu",518934,543699,"null","swinging_strike",,,,,"6","null","R","R","R","COL","WSH","S","null","null",1,0,2017,"-0.1690","0.3886","0.7244","2.3819","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_022850",,,,,,,"3.2132","1.5898","null","null","null","85.1670","2410","5.8600",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6400","0.000","0.000","null","null","null","null"
"FT","2017-04-26","91.3","-2.9030","5.8859","DJ LeMahieu",518934,543699,"null","ball",,,,,"11","null","R","R","R","COL","WSH","B","null","null",0,0,2017,"0.6913","1.1202","-0.2344","3.9563","547172.00","542436.00","453568.00",1,5,"Bot","null","null",,,446653,,"170427_022832",,,,,,,"3.2780","1.5288","null","null","null","91.0030","1958","5.8110",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6890","0.000","0.000","null","null","null","null"
"FF","2017-04-26","94.2","-2.7407","5.8380","DJ LeMahieu",518934,543699,"grounded_into_double_play","hit_into_play",,,,,"8","DJ LeMahieu grounds into a double play, shortstop Trea Turner to first baseman Ryan Zimmerman.   Charlie Blackmon out at 2nd.  ","R","R","R","COL","WSH","X","6","ground_ball",3,2,2017,"0.2871","1.5233","0.0487","2.0387","543022.00","null","453568.00",1,3,"Bot","112.94","149.37",,,446653,,"170427_014648",,,,,,,"3.5490","1.6270","null","82.9","-20.6990","93.6020","2328","5.9150",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.5899","0.075","0.069","0.00",1,0,0
"SL","2017-04-26","86.1","-3.2472","5.7054","DJ LeMahieu",518934,543699,"null","foul",,,,,"6","null","R","R","R","COL","WSH","S","null","null",3,2,2017,"-0.3609","0.3230","0.7328","2.3649","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014613",,,,,,,"3.2916","1.5382","null","null","null","85.4110","2408","5.7340",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.7664","0.000","0.000","null","null","null","null"
"FF","2017-04-26","91.6","-2.8727","5.9204","DJ LeMahieu",518934,543699,"null","foul",,,,,"1","null","R","R","R","COL","WSH","S","null","null",3,2,2017,"-0.3194","1.4798","-0.5195","3.4338","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014518",,,,,,,"3.5490","1.6270","null","null","null","91.3420","2065","5.9420",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.5656","0.000","0.000","null","null","null","null"
"FF","2017-04-26","93.8","-2.6380","5.9557","DJ LeMahieu",518934,543699,"null","foul",,,,,"2","null","R","R","R","COL","WSH","S","null","null",3,2,2017,"-0.0624","1.8736","-0.2372","3.2281","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014352",,,,,,,"3.4900","1.6010","null","null","null","92.6630","2132","5.8500",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6499","0.000","0.000","null","null","null","null"
"SL","2017-04-26","86.9","-2.9306","5.8294","DJ LeMahieu",518934,543699,"null","foul",,,,,"9","null","R","R","R","COL","WSH","S","null","null",3,2,2017,"-0.0140","1.0445","0.6787","1.9989","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014316",,,,,,,"3.2908","1.6287","null","null","null","85.9490","2379","5.7050",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.7955","0.000","0.000","null","null","null","null"
"FT","2017-04-26","92.9","-2.9984","5.8603","DJ LeMahieu",518934,543699,"null","ball",,,,,"11","null","R","R","R","COL","WSH","B","null","null",2,2,2017,"1.2021","1.2723","-2.0198","3.3301","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014221",,,,,,,"3.4900","1.6010","null","null","null","92.6760","2086","6.1080",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.3922","0.000","0.000","null","null","null","null"
"FT","2017-04-26","93.8","-2.8514","5.8315","DJ LeMahieu",518934,543699,"null","foul",,,,,"5","null","R","R","R","COL","WSH","S","null","null",2,2,2017,"0.8889","1.2018","0.2739","2.5245","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014118",,,,,,,"3.4900","1.6010","null","null","null","93.6030","2091","5.9120",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.5911","0.000","0.000","null","null","null","null"
"FT","2017-04-26","93.7","-2.4590","5.9831","DJ LeMahieu",518934,543699,"null","ball",,,,,"12","null","R","R","R","COL","WSH","B","null","null",1,2,2017,"0.5118","1.3244","0.7762","4.1714","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014044",,,,,,,"3.4900","1.6010","null","null","null","93.7220","2113","5.8790",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6230","0.000","0.000","null","null","null","null"
"CH","2017-04-26","84.2","-3.3541","5.6431","DJ LeMahieu",518934,543699,"null","blocked_ball",,,,,"13","null","R","R","R","COL","WSH","B","null","null",0,2,2017,"0.6137","0.7406","-0.2235","0.5168","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_014018",,,,,,,"3.1549","1.5025","null","null","null","84.0980","1885","5.8420",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6578","0.000","0.000","null","null","null","null"
"FF","2017-04-26","93.1","-2.9016","5.9245","DJ LeMahieu",518934,543699,"null","foul",,,,,"13","null","R","R","R","COL","WSH","S","null","null",0,1,2017,"0.3262","1.3496","-1.0535","2.1223","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_013941",,,,,,,"3.4900","1.6010","null","null","null","93.3630","2072","6.0370",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.4654","0.000","0.000","null","null","null","null"
"FF","2017-04-26","91.4","-2.7005","6.1246","DJ LeMahieu",518934,543699,"null","foul",,,,,"5","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"0.1014","1.6133","-0.1354","2.2922","543022.00","null","453568.00",1,3,"Bot","null","null",,,446653,,"170427_013910",,,,,,,"3.4900","1.6010","null","null","null","90.5800","2029","5.7290",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.7811","0.000","0.000","null","null","null","null"
"FT","2017-04-26","93.3","-2.9767","5.9409","DJ LeMahieu",518934,543699,"strikeout","swinging_strike",,,,,"5","DJ LeMahieu strikes out swinging.  ","R","R","R","COL","WSH","S","null","null",2,2,2017,"0.5481","1.5069","0.2731","2.6490","null","null","null",1,1,"Bot","null","null",,,446653,,"170427_005541",,,,,,,"3.5490","1.6270","null","null","null","92.9020","2176","5.8770",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6293","0.000","0.000","0.00",1,0,0
"FT","2017-04-26","91.5","-2.9715","5.9470","DJ LeMahieu",518934,543699,"null","foul",,,,,"11","null","R","R","R","COL","WSH","S","null","null",2,2,2017,"0.4022","1.2236","-0.4309","3.6738","null","null","null",1,1,"Bot","null","null",,,446653,,"170427_005517",,,,,,,"3.2139","1.6449","null","null","null","91.2820","1858","5.8050",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6955","0.000","0.000","null","null","null","null"
"FT","2017-04-26","90.3","-2.7863","6.1248","DJ LeMahieu",518934,543699,"null","ball",,,,,"11","null","R","R","R","COL","WSH","B","null","null",1,2,2017,"0.9671","1.0701","-0.3686","5.0967","null","null","null",1,1,"Bot","null","null",,,446653,,"170427_005501",,,,,,,"3.5490","1.6270","null","null","null","89.9380","1915","5.6220",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.8829","0.000","0.000","null","null","null","null"
"FT","2017-04-26","92.7","-2.9269","5.8495","DJ LeMahieu",518934,543699,"null","called_strike",,,,,"12","null","R","R","R","COL","WSH","S","null","null",1,1,2017,"0.8589","1.0126","0.8812","2.9907","null","null","null",1,1,"Bot","null","null",,,446653,,"170427_005446",,,,,,,"3.5490","1.6270","null","null","null","92.5070","2029","5.8700",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.6307","0.000","0.000","null","null","null","null"
"SL","2017-04-26","85.2","-3.2340","6.1171","DJ LeMahieu",518934,543699,"null","called_strike",,,,,"5","null","R","R","R","COL","WSH","S","null","null",1,0,2017,"-0.0645","1.0258","0.0623","2.3730","null","null","null",1,1,"Bot","null","null",,,446653,,"170427_005432",,,,,,,"3.5490","1.6270","null","null","null","84.4470","2278","5.6290",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.8714","0.000","0.000","null","null","null","null"
"FT","2017-04-26","92.2","-2.9016","5.9985","DJ LeMahieu",518934,543699,"null","ball",,,,,"14","null","R","R","R","COL","WSH","B","null","null",0,0,2017,"0.6721","1.3925","0.2739","1.3667","null","null","null",1,1,"Bot","null","null",,,446653,,"170427_005418",,,,,,,"3.3692","1.5964","null","null","null","91.2140","2140","5.6380",490419,543699,446653,475582,502517,543685,607208,150029,594809,547180,"54.8619","0.000","0.000","null","null","null","null"
"SI","2017-04-25","88.6","-1.9520","5.4514","DJ LeMahieu",518934,458006,"hit_by_pitch","hit_by_pitch",,,,,"11","DJ LeMahieu hit by pitch.  ","R","R","R","COL","WSH","B","null","null",0,0,2017,"1.1132","1.3933","-2.5716","3.9047","null","null","null",0,8,"Bot","null","null",,,446308,,"170426_045303",,,,,,,"3.9223","1.6256","null","null","null","87.6590","1907","6.0510",490404,458006,446308,475582,502517,543685,607208,502317,594809,547180,"54.4495","0.000","0.000","0.70",1,0,0
"SL","2017-04-25","93.7","-3.4705","5.5286","DJ LeMahieu",518934,606983,"single","hit_into_play_no_out",,,,,"8","DJ LeMahieu singles on a ground ball to center fielder Adam Eaton.  ","R","R","R","COL","WSH","X","null","ground_ball",1,1,2017,"-0.1862","0.5803","0.1229","2.2107","null","null","null",0,7,"Bot","139.47","79.07",,,446308,,"170426_042817",,,,,,,"3.8615","1.5983","11","99.6","-10.6360","92.8890","2353","5.8090",490404,606983,446308,475582,502517,543685,607208,502317,594809,547180,"54.6910","0.266","0.246","0.90",1,1,0
"SL","2017-04-25","93.2","-3.4916","5.6066","DJ LeMahieu",518934,606983,"null","ball",,,,,"13","null","R","R","R","COL","WSH","B","null","null",0,1,2017,"-0.5330","0.8524","-0.2368","1.7601","null","null","null",0,7,"Bot","null","null",,,446308,,"170426_042807",,,,,,,"3.6800","2.1571","null","null","null","92.8890","2326","5.7420",490404,606983,446308,475582,502517,543685,607208,502317,594809,547180,"54.7578","0.000","0.000","null","null","null","null"
"FF","2017-04-25","95.8","-3.2560","5.8832","DJ LeMahieu",518934,606983,"null","called_strike",,,,,"3","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"1.2023","1.0260","0.5874","3.0412","null","null","null",0,7,"Bot","null","null",,,446308,,"170426_042752",,,,,,,"3.3680","1.6971","null","null","null","95.1820","2086","5.9980",490404,606983,446308,475582,502517,543685,607208,502317,594809,547180,"54.5024","0.000","0.000","null","null","null","null"
"SI","2017-04-25","88.8","-2.8649","5.7963","DJ LeMahieu",518934,605452,"double","hit_into_play_score",,,,,"5","DJ LeMahieu doubles (4) on a line drive to right fielder Bryce Harper.   Charlie Blackmon scores.  ","R","R","R","COL","WSH","X","null","line_drive",0,0,2017,"0.8804","0.6645","0.0403","2.7416","null","null","453568.00",1,5,"Bot","227.34","97.85",,,446308,,"170426_032832",,,,,,,"3.9223","1.6256","151","100.3","5.8530","89.0140","1862","6.1550",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.3456","0.626","0.589","1.25",1,1,1
"SL","2017-04-25","83.7","-3.1258","5.6132","DJ LeMahieu",518934,605452,"single","hit_into_play_no_out",,,,,"6","DJ LeMahieu singles on a ground ball to center fielder Adam Eaton.   Charlie Blackmon to 2nd.  ","R","R","R","COL","WSH","X","null","ground_ball",1,2,2017,"-0.1263","0.9180","0.7424","3.1036","null","null","453568.00",1,3,"Bot","144.93","88.16",,,446308,,"170426_025250",,,,,,,"3.8633","1.5996","84","95.0","2.5800","82.7230","1645","5.9950",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.5055","0.515","0.482","0.90",1,1,0
"SL","2017-04-25","85.8","-2.8308","5.7959","DJ LeMahieu",518934,605452,"null","ball",,,,,"14","null","R","R","R","COL","WSH","B","null","null",0,2,2017,"-0.2005","0.7953","1.6607","1.2482","null","null","453568.00",1,3,"Bot","null","null",,,446308,,"170426_025217",,,,,,,"3.3301","1.7972","null","null","null","85.0700","1810","5.9370",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.5636","0.000","0.000","null","null","null","null"
"SI","2017-04-25","89.6","-2.9462","5.6572","DJ LeMahieu",518934,605452,"null","called_strike",,,,,"6","null","R","R","R","COL","WSH","S","null","null",0,1,2017,"0.8662","0.4282","0.3580","2.7278","null","null","453568.00",1,3,"Bot","null","null",,,446308,,"170426_025154",,,,,,,"3.5671","1.7182","null","null","null","89.6070","1806","6.1210",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.3797","0.000","0.000","null","null","null","null"
"SI","2017-04-25","89.8","-3.0257","5.6597","DJ LeMahieu",518934,605452,"null","foul",,,,,"5","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"0.6476","0.7982","-0.1097","2.5378","null","null","453568.00",1,3,"Bot","null","null",,,446308,,"170426_025043",,,,,,,"3.8633","1.5996","null","null","null","89.4670","1747","5.9820",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.5178","0.000","0.000","null","null","null","null"
"SL","2017-04-25","85.3","-3.0688","5.7998","DJ LeMahieu",518934,605452,"field_out","hit_into_play",,,,,"6","DJ LeMahieu flies out to center fielder Adam Eaton.  ","R","R","R","COL","WSH","X","8","fly_ball",1,0,2017,"-0.6413","1.2291","0.3003","2.7535","null","null","null",1,1,"Bot","109.29","30.70",,,446308,,"170426_020445",,,,,,,"3.9223","1.6256","399","98.7","29.1050","85.2860","1630","6.0110",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.4893","0.542","0.975","0.00",1,0,0
"SL","2017-04-25","84.9","-3.1384","5.7161","DJ LeMahieu",518934,605452,"null","ball",,,,,"11","null","R","R","R","COL","WSH","B","null","null",0,0,2017,"-0.4381","0.5092","-0.8910","3.5119","null","null","null",1,1,"Bot","null","null",,,446308,,"170426_020434",,,,,,,"3.6853","1.9022","null","null","null","84.3230","1718","5.8020",490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,"54.6980","0.000","0.000","null","null","null","null"
"FF","2017-04-24","90.5","-2.0722","5.2019","DJ LeMahieu",518934,458006,"field_out","hit_into_play",,,,,"1","DJ LeMahieu grounds out, second baseman Daniel Murphy to first baseman Ryan Zimmerman.  ","R","R","R","COL","WSH","X","4","ground_ball",1,1,2017,"0.5288","0.7709","-0.7067","3.3593","596115.00","null","453568.00",2,8,"Bot","144.11","159.60",,,446653,,"170425_033027",,,,,,,"3.8633","1.5996","12","61.7","-14.5800","91.0670","2121","6.3390",490389,458006,446653,475582,502517,543685,607208,150029,572191,594809,"54.1614","0.061","0.057","0.00",1,0,0
"SL","2017-04-24","89.0","-1.8978","5.2959","DJ LeMahieu",518934,458006,"null","ball",,,,,"13","null","R","R","R","COL","WSH","B","null","null",0,1,2017,"0.3635","0.7531","-0.8598","1.3345","596115.00","null","453568.00",2,8,"Bot","null","null",,,446653,,"170425_033002",,,,,,,"3.6150","1.7941","null","null","null","89.4740","2035","6.3300",490389,458006,446653,475582,502517,543685,607208,150029,572191,594809,"54.1698","0.000","0.000","null","null","null","null"
"SL","2017-04-24","86.4","-2.1354","5.0401","DJ LeMahieu",518934,458006,"null","called_strike",,,,,"5","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"0.1822","0.2877","-0.0850","2.7395","596115.00","null","453568.00",2,8,"Bot","null","null",,,446653,,"170425_032941",,,,,,,"3.8507","1.8791","null","null","null","86.6620","2330","6.0290",490389,458006,446653,475582,502517,543685,607208,150029,572191,594809,"54.4710","0.000","0.000","null","null","null","null"
"SI","2017-04-24","96.1","-2.7582","6.2760","DJ LeMahieu",518934,595014,"single","hit_into_play_no_out",,,,,"5","DJ LeMahieu singles on a ground ball to right fielder Adam Eaton.  ","R","R","R","COL","WSH","X","null","ground_ball",0,1,2017,"0.9972","0.6008","0.0244","2.4782","null","null","null",2,7,"Bot","194.41","126.88",,,446653,,"170425_025550",,,,,,,"3.9223","1.6256","59","97.4","0.6830","95.5630","2328","5.7270",490389,595014,446653,475582,502517,543685,607208,150029,572191,594809,"54.7736","0.465","0.434","0.90",1,1,0
"SL","2017-04-24","87.7","-2.7913","6.6920","DJ LeMahieu",518934,595014,"null","called_strike",,,,,"14","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"-0.0797","-0.0265","0.8549","2.6556","null","null","null",2,7,"Bot","null","null",,,446653,,"170425_025526",,,,,,,"3.6955","1.8741","null","null","null","85.5670","2512","4.8710",490389,595014,446653,475582,502517,543685,607208,150029,572191,594809,"55.6296","0.000","0.000","null","null","null","null"
"FT","2017-04-24","95.0","-2.3943","5.8121","DJ LeMahieu",518934,545363,"strikeout","called_strike",,,,,"9","DJ LeMahieu called out on strikes.  ","R","R","R","COL","WSH","S","null","null",3,2,2017,"0.9238","0.8696","0.6874","1.9509","null","null","null",0,6,"Bot","null","null",,,446653,,"170425_022709",,,,,,,"3.5660","1.8417","null","null","null","95.5050","2049","6.3940",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.1059","0.000","0.000","0.00",1,0,0
"FF","2017-04-24","93.2","-2.3997","5.8645","DJ LeMahieu",518934,545363,"null","foul",,,,,"5","null","R","R","R","COL","WSH","S","null","null",3,1,2017,"0.6328","0.9049","0.2212","2.8951","null","null","null",0,6,"Bot","null","null",,,446653,,"170425_022641",,,,,,,"3.9223","1.6256","null","null","null","93.7180","2045","6.2280",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.2723","0.000","0.000","null","null","null","null"
"FT","2017-04-24","94.2","-2.4290","5.8303","DJ LeMahieu",518934,545363,"null","ball",,,,,"12","null","R","R","R","COL","WSH","B","null","null",2,1,2017,"0.8207","0.8669","0.0461","4.1603","null","null","null",0,6,"Bot","null","null",,,446653,,"170425_022621",,,,,,,"3.8575","1.9713","null","null","null","94.3070","2155","6.0680",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.4318","0.000","0.000","null","null","null","null"
"FF","2017-04-24","94.1","-2.3653","6.0606","DJ LeMahieu",518934,545363,"null","ball",,,,,"11","null","R","R","R","COL","WSH","B","null","null",1,1,2017,"0.2431","1.1365","-0.8463","2.9548","null","null","null",0,6,"Bot","null","null",,,446653,,"170425_022609",,,,,,,"3.8042","1.9340","null","null","null","94.9660","2032","6.3860",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.1143","0.000","0.000","null","null","null","null"
"FT","2017-04-24","93.4","-2.2725","5.8689","DJ LeMahieu",518934,545363,"null","swinging_strike",,,,,"5","null","R","R","R","COL","WSH","S","null","null",1,0,2017,"0.5886","0.6667","-0.0740","3.1466","null","null","null",0,6,"Bot","null","null",,,446653,,"170425_022546",,,,,,,"3.9223","1.6256","null","null","null","93.9890","2033","6.3240",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.1764","0.000","0.000","null","null","null","null"
"FF","2017-04-24","93.5","-2.4480","5.8868","DJ LeMahieu",518934,545363,"null","ball",,,,,"14","null","R","R","R","COL","WSH","B","null","null",0,0,2017,"0.5301","0.7948","0.6974","1.6311","null","null","null",0,6,"Bot","null","null",,,446653,,"170425_022531",,,,,,,"3.6308","1.8417","null","null","null","94.6270","2098","6.7100",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"53.7905","0.000","0.000","null","null","null","null"
"FT","2017-04-24","95.7","-2.4894","5.8364","DJ LeMahieu",518934,545363,"field_out","hit_into_play",,,,,"4","DJ LeMahieu grounds out, second baseman Daniel Murphy to first baseman Ryan Zimmerman.  ","R","R","R","COL","WSH","X","4","ground_ball",1,2,2017,"0.6037","0.5647","-0.2913","2.7290","null","null","null",1,3,"Bot","144.72","153.54",,,446653,,"170425_012653",,,,,,,"3.9222","1.6256","9","100.6","-14.9360","96.3800","1950","6.5070",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"53.9928","0.219","0.200","0.00",1,0,0
"FT","2017-04-24","96.3","-2.4359","5.6923","DJ LeMahieu",518934,545363,"null","ball",,,,,"14","null","R","R","R","COL","WSH","B","null","null",0,2,2017,"0.4366","0.5662","2.0486","1.9679","null","null","null",1,3,"Bot","null","null",,,446653,,"170425_012629",,,,,,,"3.4904","1.6580","null","null","null","96.8070","1994","6.4450",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.0556","0.000","0.000","null","null","null","null"
"FT","2017-04-24","95.1","-2.3810","5.8683","DJ LeMahieu",518934,545363,"null","called_strike",,,,,"6","null","R","R","R","COL","WSH","S","null","null",0,1,2017,"0.9267","0.6942","0.4122","2.3074","null","null","null",1,3,"Bot","null","null",,,446653,,"170425_012610",,,,,,,"3.5659","1.7228","null","null","null","95.8760","2005","6.5960",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"53.9040","0.000","0.000","null","null","null","null"
"CU","2017-04-24","79.6","-2.2166","6.2484","DJ LeMahieu",518934,545363,"null","foul",,,,,"8","null","R","R","R","COL","WSH","S","null","null",0,0,2017,"-0.1799","-0.0207","0.2320","1.9841","null","null","null",1,3,"Bot","null","null",,,446653,,"170425_012547",,,,,,,"3.9222","1.6256","null","null","null","79.4050","1972","6.1830",490389,545363,446653,475582,502517,543685,607208,150029,572191,594809,"54.3173","0.000","0.000","null","null","null","null"
