"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"CH","2017-05-03","85.0","-1.6474","5.8081","Justin Smoak",475253,476589,"null","ball",,,,,"13","null","R","L","R","NYY","TOR","B","null","null",1,1,2017,"1.4069","0.5240","-1.1184","1.1441","null","431145.00","434778.00",0,5,"Top","null","null",,,543309,,"170504_005246",,,,,,,"3.6124","1.7032","null","null","null","85.0350","1615","6.1080",490515,476589,543309,474892,516770,452104,591720,458731,543305,592450,"54.3896","0.000","0.000","null","null","null","null"
"SL","2017-05-03","84.3","-1.5993","6.0761","Justin Smoak",475253,476589,"null","ball",,,,,"11","null","R","L","R","NYY","TOR","B","null","null",0,1,2017,"-0.7256","0.8798","-1.2624","3.4026","null","431145.00","434778.00",0,5,"Top","null","null",,,543309,,"170504_005229",,,,,,,"3.6753","1.8561","null","null","null","83.5120","2198","5.7010",490515,476589,543309,474892,516770,452104,591720,458731,543305,592450,"54.7964","0.000","0.000","null","null","null","null"
"SL","2017-05-03","85.4","-1.7296","6.0153","Justin Smoak",475253,476589,"null","foul",,,,,"6","null","R","L","R","NYY","TOR","S","null","null",0,0,2017,"-0.8112","0.3136","0.6937","2.7472","null","431145.00","434778.00",0,5,"Top","null","null",,,"null",,"170504_005156",,,,,,,"3.5405","1.7022","null","null","null","null","2334","5.7012",490515,"null","null","null","null","null","null","null","null","null","54.7969","0.000","0.000","null","null","null","null"
"SL","2017-05-03","80.7","2.5834","5.9274","Justin Smoak",475253,282332,"field_out","hit_into_play",,,,,"8","Justin Smoak flies out to right fielder Aaron Judge.  ","R","R","L","NYY","TOR","X","9","fly_ball",0,0,2017,"1.1611","0.3628","-0.1731","1.6527","430832.00","null","434778.00",2,2,"Top","164.39","108.57",,,543309,,"170503_235039",,,,,,,"3.7763","1.5574","null","82.7","37.0490","80.3600","2317","6.2260",490515,282332,543309,474892,516770,452104,591720,458731,543305,592450,"54.2715","0.012","0.014","0.00",1,0,0
"SI","2017-05-03","91.7","2.4508","6.0654","Justin Smoak",475253,282332,"single","hit_into_play_score",,,,,"6","Justin Smoak singles on a ground ball to center fielder Aaron Hicks.   Kevin Pillar scores.    Jose Bautista to 2nd.  ","R","R","L","NYY","TOR","X","null","ground_ball",1,0,2017,"-1.0798","0.9379","0.6294","2.4790","607680.00","null","430832.00",2,1,"Top","113.65","97.38",,,543309,,"170503_231619",,,,,,,"3.5206","1.7023","107","96.4","4.5700","92.5000","1893","6.8700",490515,282332,543309,474892,516770,452104,591720,458731,543305,592450,"53.6271","0.573","0.538","0.90",1,1,0
"SL","2017-05-03","81.0","2.5460","6.1571","Justin Smoak",475253,282332,"null","ball",,,,,"12","null","R","R","L","NYY","TOR","B","null","null",0,0,2017,"0.7263","0.5071","2.3059","2.9573","607680.00","null","430832.00",2,1,"Top","null","null",,,543309,,"170503_231550",,,,,,,"3.7293","2.0270","null","null","null","81.1440","null","6.2030",490515,282332,543309,474892,516770,452104,591720,458731,543305,592450,"54.2945","0.000","0.000","null","null","null","null"
"FC","2017-05-02","83.9","3.4228","6.6919","Justin Smoak",475253,518927,"single","hit_into_play_no_out",,,,,"5","Justin Smoak singles on a line drive to right fielder Aaron Judge.  ","R","R","L","NYY","TOR","X","null","line_drive",0,0,2017,"0.4538","0.8862","-0.1023","2.7970","null","null","null",0,8,"Top","170.55","89.86",,,543309,,"170503_021455",,,,,,,"3.9144","1.6198","249","85.8","17.7240","80.3350","2291","4.3840",490500,518927,543309,474892,516770,452104,544369,458731,543305,592450,"56.1138","0.669","0.653","0.90",1,1,0
"SL","2017-05-02","87.3","-1.7699","5.0927","Justin Smoak",475253,547888,"strikeout","swinging_strike",,,,,"4","Justin Smoak strikes out swinging.  ","R","L","R","NYY","TOR","S","null","null",3,2,2017,"0.2105","0.6476","-0.3139","2.7502","430832.00","null","null",2,6,"Top","null","null",,,519222,,"170503_010224",,,,,,,"3.9144","1.6198","null","null","null","86.6040","2309","5.7520",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.7452","0.000","0.000","0.00",1,0,0
"FF","2017-05-02","95.3","-1.6808","5.2105","Justin Smoak",475253,547888,"null","ball",,,,,"11","null","R","L","R","NYY","TOR","B","null","null",2,2,2017,"0.8393","1.6998","-0.6620","4.7639","430832.00","null","null",2,6,"Top","null","null",,,519222,,"170503_010135",,,,,,,"3.6030","1.6565","null","null","null","94.6530","2277","5.8070",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.6908","0.000","0.000","null","null","null","null"
"SL","2017-05-02","85.7","-1.9361","4.9895","Justin Smoak",475253,547888,"null","foul",,,,,"14","null","R","L","R","NYY","TOR","S","null","null",2,1,2017,"-0.1423","0.0568","0.1606","1.3963","430832.00","null","null",2,6,"Top","null","null",,,519222,,"170503_010103",,,,,,,"3.9144","1.6198","null","null","null","84.4440","2456","5.6630",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.8342","0.000","0.000","null","null","null","null"
"SL","2017-05-02","85.9","-1.9506","5.1651","Justin Smoak",475253,547888,"null","ball",,,,,"14","null","R","L","R","NYY","TOR","B","null","null",1,1,2017,"0.0480","0.3130","0.1320","1.0325","430832.00","null","null",2,6,"Top","null","null",,,519222,,"170503_010033",,,,,,,"3.6397","1.7481","null","null","null","85.1670","2385","5.7550",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.7422","0.000","0.000","null","null","null","null"
"FS","2017-05-02","89.1","-1.8174","5.2035","Justin Smoak",475253,547888,"null","blocked_ball",,,,,"14","null","R","L","R","NYY","TOR","B","null","null",0,1,2017,"1.2976","-0.3250","0.2111","0.0696","430832.00","null","null",2,6,"Top","null","null",,,519222,,"170503_010002",,,,,,,"3.6397","1.6748","null","null","null","88.6100","1516","5.6200",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.8778","0.000","0.000","null","null","null","null"
"CU","2017-05-02","76.2","-1.6487","5.3062","Justin Smoak",475253,547888,"null","called_strike",,,,,"9","null","R","L","R","NYY","TOR","S","null","null",0,0,2017,"-0.3799","-0.8451","0.5258","2.0132","430832.00","null","null",2,6,"Top","null","null",,,519222,,"170503_005937",,,,,,,"3.5664","1.6931","null","null","null","75.7370","2434","5.7680",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.7300","0.000","0.000","null","null","null","null"
"SI","2017-05-02","89.8","-1.6957","5.2535","Justin Smoak",475253,547888,"field_out","hit_into_play",,,,,"14","Justin Smoak grounds out sharply, third baseman Chase Headley to first baseman Chris Carter.  ","R","L","R","NYY","TOR","X","5","ground_ball",0,1,2017,"1.5355","0.5943","0.1147","1.1914","null","null","null",0,5,"Top","130.80","180.38",,,519222,,"170503_003405",,,,,,,"3.9144","1.6198","61","102.0","1.9280","89.0020","2056","5.6990",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.7990","0.528","0.494","0.00",1,0,0
"SI","2017-05-02","90.3","-1.6167","5.2876","Justin Smoak",475253,547888,"null","called_strike",,,,,"4","null","R","L","R","NYY","TOR","S","null","null",0,0,2017,"1.5913","0.5952","-0.5601","2.5185","null","null","null",0,5,"Top","null","null",,,519222,,"170503_003345",,,,,,,"3.5298","1.8397","null","null","null","89.4410","1943","5.6750",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.8223","0.000","0.000","null","null","null","null"
"null","2017-05-02","91.1","-1.7568","5.1861","Justin Smoak",475253,547888,"field_out","hit_into_play",,,,,"8","Justin Smoak grounds out, second baseman Starlin Castro to first baseman Chris Carter.  ","R","L","R","NYY","TOR","X","4","ground_ball",1,0,2017,"1.4844","0.4942","0.0928","2.0251","null","null","null",1,2,"Top","149.48","150.57",,,519222,,"170503_001702",,,,,,,"3.9144","1.6198","24","102.7","-3.9580","91.3130","2032","6.2400",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.2576","0.400","0.372","0.00",1,0,0
"null","2017-05-02","90.8","-1.6840","5.1428","Justin Smoak",475253,547888,"null","ball",,,,,"13","null","R","L","R","NYY","TOR","B","null","null",0,0,2017,"1.6752","0.4438","-0.1563","0.5581","null","null","null",1,2,"Top","null","null",,,519222,,"170503_001702",,,,,,,"3.5481","1.7481","null","null","null","91.2500","1964","6.2280",490500,547888,519222,474892,516770,452104,544369,458731,543305,592450,"54.2698","0.000","0.000","null","null","null","null"
"CH","2017-05-01","86.8","-1.6797","6.1005","Justin Smoak",475253,570666,"grounded_into_double_play","hit_into_play",,,,,"7","Justin Smoak grounds into a double play, third baseman Ronald Torreyes to shortstop Didi Gregorius to first baseman Greg Bird.   Kendrys Morales out at 2nd.  ","R","L","R","NYY","TOR","X","5","ground_ball",0,2,2017,"1.1257","0.7519","-0.8129","1.9171","null","null","434778.00",0,7,"Top","131.83","164.11",,,519222,,"170502_011709",,,,,,,"3.9143","1.6197","94","87.1","6.4670","86.0520","1675","5.9110",490485,570666,519222,595885,516770,591720,544369,458731,453056,592450,"54.5862","0.472","0.443","0.00",1,0,0
"FF","2017-05-01","95.1","-1.5331","6.0628","Justin Smoak",475253,570666,"null","foul",,,,,"5","null","R","L","R","NYY","TOR","S","null","null",0,1,2017,"1.1159","1.4716","-0.0897","2.8368","null","null","434778.00",0,7,"Top","null","null",,,519222,,"170502_011640",,,,,,,"3.9143","1.6197","null","null","null","93.9240","2182","5.6940",490485,570666,519222,595885,516770,591720,544369,458731,453056,592450,"54.8037","0.000","0.000","null","null","null","null"
"FF","2017-05-01","94.2","-1.5412","5.9747","Justin Smoak",475253,570666,"null","called_strike",,,,,"4","null","R","L","R","NYY","TOR","S","null","null",0,0,2017,"0.6276","1.6195","-0.7431","2.6802","null","null","434778.00",0,7,"Top","null","null",,,519222,,"170502_011625",,,,,,,"3.7761","1.8587","null","null","null","92.9280","2283","5.5990",490485,570666,519222,595885,516770,591720,544369,458731,453056,592450,"54.8989","0.000","0.000","null","null","null","null"
"FF","2017-05-01","97.1","-1.9762","5.9956","Justin Smoak",475253,622663,"single","hit_into_play_no_out",,,,,"3","Justin Smoak singles on a line drive to third baseman Ronald Torreyes, deflected by first baseman Greg Bird.  ","R","L","R","NYY","TOR","X","3","line_drive",1,1,2017,"0.9281","1.6163","0.4399","3.3325","null","null","null",0,6,"Top","159.73","165.68",,,519222,,"170502_004326",,,,,,,"3.9145","1.6199","160","98.6","10.7360","96.5310","2403","6.0300",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.4675","0.842","0.822","0.90",1,1,0
"FF","2017-05-01","97.4","-2.2748","5.9204","Justin Smoak",475253,622663,"null","foul",,,,,"4","null","R","L","R","NYY","TOR","S","null","null",1,0,2017,"0.9025","1.7384","-0.4172","2.5750","null","null","null",0,6,"Top","null","null",,,519222,,"170502_004254",,,,,,,"3.9145","1.6199","null","null","null","96.8360","2442","6.1940",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.3034","0.000","0.000","null","null","null","null"
"FF","2017-05-01","97.5","-2.1932","6.0874","Justin Smoak",475253,622663,"null","ball",,,,,"13","null","R","L","R","NYY","TOR","B","null","null",0,0,2017,"0.6538","1.9949","-1.3588","2.8646","null","null","null",0,6,"Top","null","null",,,519222,,"170502_004247",,,,,,,"3.9145","1.9218","null","null","null","96.1340","2419","5.9220",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.5756","0.000","0.000","null","null","null","null"
"FF","2017-05-01","98.8","-1.9723","6.0431","Justin Smoak",475253,622663,"field_out","hit_into_play",,,,,"4","Justin Smoak flies out to center fielder Jacoby Ellsbury.  ","R","L","R","NYY","TOR","X","8","fly_ball",3,2,2017,"0.6704","1.9136","-0.7336","3.0150","null","null","null",2,3,"Top","106.63","32.27",,,519222,,"170501_235021",,,,,,,"3.7767","1.5580","396","98.6","30.1280","98.2960","2257","6.2410",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.2568","0.513","0.938","0.00",1,0,0
"CH","2017-05-01","86.3","-2.2980","5.5175","Justin Smoak",475253,622663,"null","foul",,,,,"5","null","R","L","R","NYY","TOR","S","null","null",3,2,2017,"1.1892","1.0244","-0.2124","2.3249","null","null","null",2,3,"Top","null","null",,,519222,,"170501_235002",,,,,,,"3.7767","1.5580","null","null","null","86.0540","1638","6.2960",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.2012","0.000","0.000","null","null","null","null"
"CH","2017-05-01","88.7","-2.4770","5.4688","Justin Smoak",475253,622663,"null","ball",,,,,"14","null","R","L","R","NYY","TOR","B","null","null",2,2,2017,"1.5263","0.5270","0.5616","0.1796","null","null","null",2,3,"Top","null","null",,,519222,,"170501_234947",,,,,,,"3.6761","1.7844","null","null","null","88.7880","1820","6.3620",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.1354","0.000","0.000","null","null","null","null"
"SL","2017-05-01","88.4","-2.3444","5.6537","Justin Smoak",475253,622663,"null","ball",,,,,"14","null","R","L","R","NYY","TOR","B","null","null",1,2,2017,"-0.7704","-0.5793","1.7139","0.3753","null","null","null",2,3,"Top","null","null",,,519222,,"170501_234926",,,,,,,"3.6384","1.5706","null","null","null","87.4250","2943","5.8080",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.6895","0.000","0.000","null","null","null","null"
"FF","2017-05-01","99.3","-2.1899","6.0889","Justin Smoak",475253,622663,"null","ball",,,,,"11","null","R","L","R","NYY","TOR","B","null","null",0,2,2017,"0.9745","1.9421","-1.3503","5.1542","null","null","null",2,3,"Top","null","null",,,519222,,"170501_234909",,,,,,,"3.9276","1.8976","null","null","null","98.0450","2386","6.0120",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.4860","0.000","0.000","null","null","null","null"
"SL","2017-05-01","90.9","-1.9540","5.9736","Justin Smoak",475253,622663,"null","called_strike",,,,,"8","null","R","L","R","NYY","TOR","S","null","null",0,1,2017,"0.7828","1.1730","-0.2491","1.8682","null","null","null",2,3,"Top","null","null",,,519222,,"170501_234856",,,,,,,"3.8898","1.8222","null","null","null","91.2870","1724","6.7110",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"53.7862","0.000","0.000","null","null","null","null"
"CH","2017-05-01","82.6","-2.1966","5.8287","Justin Smoak",475253,622663,"null","called_strike",,,,,"7","null","R","L","R","NYY","TOR","S","null","null",0,0,2017,"0.7942","1.3659","-0.7951","2.3125","null","null","null",2,3,"Top","null","null",,,519222,,"170501_234844",,,,,,,"3.7591","1.8693","null","null","null","82.4790","1561","6.4560",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.0420","0.000","0.000","null","null","null","null"
"FF","2017-05-01","97.4","-2.4285","5.9414","Justin Smoak",475253,622663,"field_out","hit_into_play",,,,,"4","Justin Smoak flies out to left fielder Brett Gardner.  ","R","L","R","NYY","TOR","X","7","fly_ball",2,0,2017,"1.1446","1.4446","-0.4512","2.8532","null","607680.00","430832.00",2,1,"Top","46.67","93.67",,,519222,,"170501_231805",,,,,,,"3.9145","1.6199","312","99.7","50.2300","96.5600","2432","6.0990",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.3982","0.009","0.014","0.00",1,0,0
"FF","2017-05-01","96.3","-2.4992","5.9256","Justin Smoak",475253,622663,"null","ball",,,,,"13","null","R","L","R","NYY","TOR","B","null","null",1,0,2017,"0.8582","1.3679","-0.3905","0.7695","null","607680.00","430832.00",2,1,"Top","null","null",,,519222,,"170501_231740",,,,,,,"3.7133","1.8840","null","null","null","96.1710","2278","6.4440",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.0536","0.000","0.000","null","null","null","null"
"SL","2017-05-01","85.9","-2.4921","5.7841","Justin Smoak",475253,622663,"null","ball",,,,,"14","null","R","L","R","NYY","TOR","B","null","null",0,0,2017,"-0.2646","-0.6189","0.9155","1.5632","null","607680.00","430832.00",2,1,"Top","null","null",,,519222,,"170501_231714",,,,,,,"3.8014","1.8337","null","null","null","85.6490","2674","5.9620",490485,622663,519222,595885,516770,591720,544369,458731,453056,592450,"54.5358","0.000","0.000","null","null","null","null"
"FC","2017-04-30","86.1","-1.6574","6.1515","Justin Smoak",475253,517008,"strikeout","swinging_strike",,,,,"13","Justin Smoak strikes out swinging.  ","R","L","R","TOR","TB","S","null","null",2,2,2017,"-0.2809","0.4907","-1.2388","2.1098","null","430832.00","434778.00",1,8,"Bot","null","null",,,519083,,"170430_195149",,,,,,,"3.9249","1.6280","null","null","null","84.9900","2171","5.9340",490474,517008,519083,489149,543543,446334,621002,572816,595281,451089,"54.5679","0.000","0.000","0.00",1,0,0
"FC","2017-04-30","88.7","-1.3089","6.2580","Justin Smoak",475253,517008,"null","foul",,,,,"8","null","R","L","R","TOR","TB","S","null","null",2,2,2017,"-0.0754","0.7763","0.1860","1.7960","null","430832.00","434778.00",1,8,"Bot","null","null",,,519083,,"170430_195119",,,,,,,"3.9249","1.6280","null","null","null","88.7370","2152","6.1050",490474,517008,519083,489149,543543,446334,621002,572816,595281,451089,"54.3970","0.000","0.000","null","null","null","null"
"FF","2017-04-30","94.6","-1.1493","6.3899","Justin Smoak",475253,517008,"null","ball",,,,,"13","null","R","L","R","TOR","TB","B","null","null",1,2,2017,"0.6018","1.6816","-1.8449","2.4811","null","430832.00","434778.00",1,8,"Bot","null","null",,,519083,,"170430_195052",,,,,,,"3.5225","1.6280","null","null","null","94.5260","2125","6.2530",490474,517008,519083,489149,543543,446334,621002,572816,595281,451089,"54.2495","0.000","0.000","null","null","null","null"
"FC","2017-04-30","86.9","-1.3997","6.2947","Justin Smoak",475253,517008,"null","foul",,,,,"1","null","R","L","R","TOR","TB","S","null","null",1,1,2017,"-0.0594","0.3011","-0.6195","3.3967","null","430832.00","434778.00",1,8,"Bot","null","null",,,519083,,"170430_195015",,,,,,,"3.9249","1.6280","null","null","null","86.7050","2103","6.0050",490474,517008,519083,489149,543543,446334,621002,572816,595281,451089,"54.4977","0.000","0.000","null","null","null","null"
"FC","2017-04-30","88.4","-1.3772","6.2108","Justin Smoak",475253,517008,"null","called_strike",,,,,"13","null","R","L","R","TOR","TB","S","null","null",1,0,2017,"0.1444","0.5674","-0.9506","2.1287","null","430832.00","434778.00",1,8,"Bot","null","null",,,519083,,"170430_194948",,,,,,,"3.4915","1.6280","null","null","null","87.9530","2178","6.0200",490474,517008,519083,489149,543543,446334,621002,572816,595281,451089,"54.4820","0.000","0.000","null","null","null","null"
"FF","2017-04-30","95.1","-1.4210","6.2714","Justin Smoak",475253,517008,"null","ball",,,,,"11","null","R","L","R","TOR","TB","B","null","null",0,0,2017,"0.4910","1.6195","-1.3472","3.1029","null","430832.00","434778.00",1,8,"Bot","null","null",,,519083,,"170430_194925",,,,,,,"3.5702","1.6590","null","null","null","94.6380","2170","6.0440",490474,517008,519083,489149,543543,446334,621002,572816,595281,451089,"54.4582","0.000","0.000","null","null","null","null"
"SL","2017-04-30","89.9","-1.6839","6.4083","Justin Smoak",475253,502042,"strikeout","swinging_strike_blocked",,,,,"13","Justin Smoak strikes out swinging.  ","R","L","R","TOR","TB","S","null","null",2,2,2017,"-0.1874","-0.1559","-0.8570","0.7479","430832.00","434778.00","null",1,6,"Bot","null","null",,,519083,,"170430_185407",,,,,,,"3.9249","1.6280","null","null","null","89.1880","null","5.7490",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.7537","0.000","0.000","0.00",1,0,0
"SL","2017-04-30","89.2","-1.5635","6.4951","Justin Smoak",475253,502042,"null","foul",,,,,"6","null","R","L","R","TOR","TB","S","null","null",2,2,2017,"-0.1963","0.0866","0.5343","2.3803","430832.00","434778.00","null",1,6,"Bot","null","null",,,519083,,"170430_185335",,,,,,,"3.9249","1.6280","null","null","null","87.9380","2674","5.4860",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"55.0162","0.000","0.000","null","null","null","null"
"SL","2017-04-30","90.8","-1.7983","6.3676","Justin Smoak",475253,502042,"null","blocked_ball",,,,,"14","null","R","L","R","TOR","TB","B","null","null",1,2,2017,"-0.1769","-0.0195","1.0132","-1.2340","430832.00","434778.00","null",1,6,"Bot","null","null",,,519083,,"170430_185257",,,,,,,"3.5534","1.6280","null","null","null","89.3160","2609","5.5650",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.9370","0.000","0.000","null","null","null","null"
"FF","2017-04-30","96.8","-1.6562","6.3926","Justin Smoak",475253,502042,"null","called_strike",,,,,"13","null","R","L","R","TOR","TB","S","null","null",1,1,2017,"0.6336","1.6773","-0.8772","2.5332","430832.00","434778.00","null",1,6,"Bot","null","null",,,519083,,"170430_185229",,,,,,,"3.5225","1.6280","null","null","null","96.1320","2328","5.8970",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.6049","0.000","0.000","null","null","null","null"
"SL","2017-04-30","88.6","-1.6123","6.4847","Justin Smoak",475253,502042,"null","foul",,,,,"4","null","R","L","R","TOR","TB","S","null","null",1,0,2017,"-0.3525","0.2027","-0.6904","2.7072","430832.00","434778.00","null",1,6,"Bot","null","null",,,519083,,"170430_185153",,,,,,,"3.9249","1.6280","null","null","null","87.8040","2474","5.5460",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.9563","0.000","0.000","null","null","null","null"
"SL","2017-04-30","88.7","-1.8242","6.4299","Justin Smoak",475253,502042,"null","ball",,,,,"13","null","R","L","R","TOR","TB","B","null","null",0,0,2017,"-0.2375","0.4259","-0.3524","1.1004","430832.00","434778.00","null",1,6,"Bot","null","null",,,519083,,"170430_185131",,,,,,,"3.4915","1.6280","null","null","null","88.0950","2506","5.7340",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.7680","0.000","0.000","null","null","null","null"
"FF","2017-04-30","96.6","-1.8387","6.3178","Justin Smoak",475253,502042,"single","hit_into_play_no_out",,,,,"7","Justin Smoak singles on a sharp line drive to right fielder Shane Peterson.  ","R","L","R","TOR","TB","X","null","line_drive",0,1,2017,"0.7298","1.6002","-0.4384","2.3480","null","null","null",2,4,"Bot","153.39","136.95",,,519083,,"170430_180618",,,,,,,"3.9249","1.6280","166","107.4","9.6180","95.8250","2248","5.9630",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.5395","0.843","0.850","0.90",1,1,0
"FF","2017-04-30","95.7","-1.6098","6.3264","Justin Smoak",475253,502042,"null","foul",,,,,"9","null","R","L","R","TOR","TB","S","null","null",0,0,2017,"0.3522","1.5134","0.3334","1.7802","null","null","null",2,4,"Bot","null","null",,,519083,,"170430_180549",,,,,,,"3.9249","1.6280","null","null","null","94.9940","2235","6.2070",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.2950","0.000","0.000","null","null","null","null"
"SL","2017-04-30","90.2","-1.5374","6.4889","Justin Smoak",475253,502042,"field_out","hit_into_play",,,,,"7","Justin Smoak lines out sharply to left fielder Corey Dickerson.  ","R","L","R","TOR","TB","X","7","line_drive",1,2,2017,"-0.1311","0.1685","-0.3229","2.0763","null","null","434778.00",2,1,"Bot","39.61","81.46",,,519083,,"170430_172318",,,,,,,"3.9249","1.6280","344","100.9","21.5330","89.3500","2410","5.6190",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.8834","0.652","0.979","0.00",1,0,0
"SL","2017-04-30","89.8","-1.6516","6.5104","Justin Smoak",475253,502042,"null","called_strike",,,,,"7","null","R","L","R","TOR","TB","S","null","null",1,1,2017,"-0.4222","0.3652","-0.5745","1.7867","null","null","434778.00",2,1,"Bot","null","null",,,519083,,"170430_172252",,,,,,,"3.5380","1.6280","null","null","null","89.1320","null","5.6750",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.8273","0.000","0.000","null","null","null","null"
"SL","2017-04-30","87.1","-1.8145","6.3387","Justin Smoak",475253,502042,"null","foul",,,,,"4","null","R","L","R","TOR","TB","S","null","null",1,0,2017,"-0.3925","0.0760","-0.6460","2.5720","null","null","434778.00",2,1,"Bot","null","null",,,519083,,"170430_172211",,,,,,,"3.9249","1.6280","null","null","null","86.7680","2576","5.7380",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.7641","0.000","0.000","null","null","null","null"
"FF","2017-04-30","94.8","-1.8384","6.3973","Justin Smoak",475253,502042,"null","ball",,,,,"11","null","R","L","R","TOR","TB","B","null","null",0,0,2017,"0.5065","1.6433","-0.8605","3.5966","null","null","434778.00",2,1,"Bot","null","null",,,519083,,"170430_172151",,,,,,,"3.5070","1.4421","null","null","null","93.9300","2171","5.9260",490474,502042,519083,489149,543543,446334,621002,572816,595281,451089,"54.5768","0.000","0.000","null","null","null","null"
"FF","2017-04-29","92.1","-2.1324","5.7979","Justin Smoak",475253,542882,"home_run","hit_into_play_score",,,,,"1","Justin Smoak homers (4) on a fly ball to center field.   Jose Bautista scores.  ","R","L","R","TOR","TB","X","null","fly_ball",1,2,2017,"0.8487","1.4844","-0.3111","3.2490","430832.00","null","null",1,6,"Bot","130.31","13.29",,,519083,,"170429_192533",,,,,,,"3.9248","1.6279","437","102.0","32.7360","91.1330","2456","5.8160",490459,542882,519083,489149,543543,446334,542921,488721,595281,519306,"54.6868","0.622","1.204","2.00",1,0,3
"CU","2017-04-29","81.7","-2.0751","5.8257","Justin Smoak",475253,542882,"null","foul",,,,,"11","null","R","L","R","TOR","TB","S","null","null",1,1,2017,"-0.5773","-1.3228","-0.8560","2.9853","430832.00","null","null",1,6,"Bot","null","null",,,519083,,"170429_192453",,,,,,,"3.9248","1.6279","null","null","null","79.0380","2702","4.8430",490459,542882,519083,489149,543543,446334,542921,488721,595281,519306,"55.6598","0.000","0.000","null","null","null","null"
"CH","2017-04-29","86.1","-2.3158","5.7527","Justin Smoak",475253,542882,"null","foul",,,,,"7","null","R","L","R","TOR","TB","S","null","null",1,0,2017,"0.3354","-0.0540","-0.5723","2.0088","430832.00","null","null",1,6,"Bot","null","null",,,519083,,"170429_192418",,,,,,,"3.9248","1.6279","null","null","null","84.9700","2099","5.1860",490459,542882,519083,489149,543543,446334,542921,488721,595281,519306,"55.3159","0.000","0.000","null","null","null","null"
"CU","2017-04-29","81.3","-2.1313","5.6896","Justin Smoak",475253,542882,"null","blocked_ball",,,,,"13","null","R","L","R","TOR","TB","B","null","null",0,0,2017,"-0.4579","-1.2594","-0.3415","0.6477","430832.00","null","null",1,6,"Bot","null","null",,,519083,,"170429_192345",,,,,,,"3.7660","1.9291","null","null","null","80.0850","2691","5.6720",490459,542882,519083,489149,543543,446334,542921,488721,595281,519306,"54.8305","0.000","0.000","null","null","null","null"
"CU","2017-04-29","80.0","-2.0044","5.9521","Justin Smoak",475253,542882,"single","hit_into_play_no_out",,,,,"6","Justin Smoak singles on a line drive to right fielder Steven Souza Jr.  ","R","L","R","TOR","TB","X","null","line_drive",2,2,2017,"-0.8441","-0.7729","0.3374","2.4036","null","null","null",1,4,"Bot","185.12","125.98",,,491696,,"170429_183108",,,,,,,"3.9248","1.6279","225","75.5","26.1350","77.6070","2717","4.9720",490459,542882,491696,430001,621002,446334,542921,488721,595281,519306,"55.5303","0.441","0.416","0.90",1,1,0
